"","TAZ_ID","State","County","Town","RPA","Minority","Low_inc","Jobs30Hwy","Jobs60Trn","Retl30Hwy","Retl60Trn","HEdu20Hwy","HEdu40Trn","Heal20Hwy","Heal40Trn","TrnProdTm","TrnAttrTm","HwyProdTm","HwyAttrTm","JobsAccCmp","RetlAccCmp","HEduAccCmp","HealAccCmp","CongVMT_sqmi","TotalVMT_sqmi","TotalVHT_sqmi","CO_sqmi","NOX_sqmi","VOC_sqmi","CO2_sqmi"
"885",885,"MA","Middlesex","Woburn","MAPC",0.393538913,0.291101056,323919,29644,44508,6341,0,0,654,477,67.01548,69.583969,17.541012,17.624586,317479.1563,43672.76172,0,650.126587,37136.04219,43630.18015,2469.596213,47.102909,1.663106,1.188946,13510.78949
"886",886,"MA","Middlesex","Woburn","MAPC",0.07480315,0.292134831,293082,18308,43919,3567,0,0,654,0,63.743309,64.017021,20.024534,20.070869,288044.8438,43179.26563,0,642.010864,12798.19952,47707.81124,1710.142596,41.552118,1.773433,0.986963,11540.03333
"887",887,"MA","Middlesex","Woburn","MAPC",0.078061911,0.291814947,326416,18480,45336,4403,0,0,818,210,65.452942,66.807014,16.295603,16.314325,321324.3438,44659.17969,0,807.946838,24166.77363,35538.68663,1445.372608,32.373123,1.355496,0.79421,9327.57661
"888",888,"MA","Middlesex","Woburn","MAPC",0.128133705,0.292372881,312000,16772,44892,3815,0,0,818,210,67.409996,67.860916,16.907526,16.953753,307706.4063,44294.60547,0,809.157654,10205.55825,32136.58783,1126.669852,27.827822,1.278142,0.661572,7811.521241
"889",889,"MA","Middlesex","Arlington","MAPC",0.126037344,0.226393629,333783,544560,52235,58540,18701,514,2108,0,45.858433,48.537811,16.845436,17.63382,348865.2813,52686.16016,17399.61914,1957.160767,156990.4171,174119.062,16163.75144,192.419437,7.229573,6.562948,71441.10102
"890",890,"MA","Middlesex","Arlington","MAPC",0.152642559,0.188880427,346403,583892,54583,63970,12540,32219,2285,0,42.103832,42.742023,16.174318,16.268984,366315.4375,55370.0625,14189.99805,2093.412842,131262.9938,148497.1644,9426.088636,159.877424,5.392818,4.332642,48216.97002
"891",891,"MA","Middlesex","Arlington","MAPC",0.191254888,0.300148588,353018,640759,55389,67763,12540,32219,2285,0,40.869812,41.48576,15.7028,15.82136,380174.8125,56556.85156,14397.29199,2069.343262,56612.47262,75124.2157,5232.180543,85.853576,3.055359,2.454638,27016.01017
"892",892,"MA","Middlesex","Arlington","MAPC",0.28511236,0.345185185,326852,593116,51187,65273,12540,32219,2121,225,41.385918,43.001225,15.630774,15.821538,349549.2188,52387.73438,14217.50098,1959.378906,32442.49462,57513.15891,3155.3505,58.155499,1.984424,1.530333,17034.96754
"893",893,"MA","Middlesex","Arlington","MAPC",0.13150392,0.264585045,323339,43977,51614,7340,18701,0,2060,0,47.304363,45.064552,16.438787,16.389725,305725.2188,48822.52344,17521.9043,1930.117065,95127.56648,301575.2762,9085.010914,322.030416,14.814001,6.080618,71716.57386
"894",894,"MA","Middlesex","Arlington","MAPC",0.258873929,0.298472385,329079,565363,51801,61074,12540,24312,2285,225,39.178459,43.224438,16.126644,16.398849,352471.7813,52719.05469,13705.46191,2081.054443,105938.9995,177986.6531,6933.916549,157.27934,6.274504,3.853898,44777.90646
"895",895,"MA","Middlesex","Arlington","MAPC",0.145116647,0.318460192,327010,495368,51961,53889,12540,0,2285,0,43.981827,46.017895,15.443647,15.739564,341076.5938,52122.08203,11492.2627,2094.084473,67475.09949,113668.2238,4534.47795,99.976186,4.086782,2.47013,28961.24449
"896",896,"MA","Middlesex","Arlington","MAPC",0.214673913,0.245614035,327594,517920,52373,56342,12540,12026,2327,0,37.248501,41.884373,15.649135,15.647668,344498.125,52725.51563,12494.34863,2120.32373,124699.6081,360676.0875,15038.02317,317.019762,14.289219,7.991974,94264.14471
"897",897,"MA","Middlesex","Arlington","MAPC",0.204545455,0.256809339,325388,68862,51348,11810,12540,0,2327,0,37.218281,37.788746,15.440613,15.455298,305399.6875,48267.23438,11562.89356,2145.682373,61635.90208,96480.44419,3590.609782,85.145588,3.699683,2.053022,24280.85079
"898",898,"MA","Middlesex","Arlington","MAPC",0.097046414,0.228278041,313099,17582,49276,2827,18701,0,720,0,53.340092,48.240822,16.786604,16.559547,297748.5313,46863.23047,17729.58789,682.600037,22041.3687,69665.62115,2866.21094,62.669217,2.431444,1.546098,17870.39937
"899",899,"MA","Middlesex","Arlington","MAPC",0.166483315,0.241013072,311116,24375,49943,4716,18701,0,987,0,44.224789,44.059834,15.622659,15.443099,293041.5625,47092.16406,17522.20313,924.785522,1676.354127,6516.84853,254.51137,5.765267,0.216726,0.142771,1665.605144
"900",900,"MA","Middlesex","Arlington","MAPC",0.267949667,0.217189315,323984,14347,50330,2400,18701,0,987,0,49.741264,50.969753,17.295315,17.222708,304357.5938,47291.94531,17515.63477,924.438782,37175.11784,87471.69829,2752.725299,72.030926,3.521105,1.69922,20402.45306
"901",901,"MA","Middlesex","Arlington","MAPC",0.199046484,0.217699115,307930,19174,48196,2603,18701,0,987,0,48.076672,48.848251,17.56811,17.446724,289449.9063,45278.09766,17504.15625,923.833069,134478.9586,223077.7449,7102.009833,186.470659,8.766155,4.387122,52146.61644
"902",902,"MA","Middlesex","Arlington","MAPC",0.122865014,0.211077844,313076,16730,49040,2601,18701,0,720,0,65.617149,57.53389,16.805231,16.400787,300198,47021.94922,17888.33008,688.71167,72.606089,19725.96963,620.738923,16.008188,0.721906,0.3721,4360.439716
"903",903,"MA","Middlesex","Arlington","MAPC",0.176661264,0.224489796,307110,16517,47386,2581,6675,0,720,0,68.721642,55.266705,17.504404,17.228083,295937.4375,45663.36328,6418.363281,692.317871,70870.33252,180276.2905,4840.786214,187.572707,8.530326,3.425128,40516.91089
"904",904,"MA","Middlesex","Arlington","MAPC",0.112191733,0.202414113,291582,13015,46639,3093,12540,0,2327,0,61.871914,56.883705,16.098772,16.029463,282654.9688,45243.51953,12138.14063,2252.428467,18769.53654,37111.60239,1368.014634,31.554418,1.292325,0.768415,8977.229536
"905",905,"MA","Middlesex","Arlington","MAPC",0.160647902,0.211340206,318071,13684,49397,2813,12540,0,2327,0,53.426735,52.783733,16.121706,15.998957,303330.125,47141.02734,11932.71191,2214.307861,39553.42628,72491.36891,2950.81376,64.921226,2.483812,1.588946,18274.37693
"906",906,"MA","Middlesex","Arlington","MAPC",0.113663133,0.218236173,316382,12618,48929,2433,18701,0,987,0,60.394119,58.49493,17.268394,17.017258,303717.3125,46990.46484,17921.30859,945.849548,14982.6441,36261.80382,1375.774878,31.630667,1.289225,0.761888,8870.013502
"907",907,"MA","Middlesex","Arlington","MAPC",0.153666147,0.227479527,312749,14417,47231,2575,18701,0,987,0,57.37355,56.68161,16.964437,16.744358,300123.4375,45341.12891,17909.5625,945.229614,10563.06958,57607.61728,2121.819878,49.536677,2.142014,1.194457,13958.07458
"908",908,"MA","Middlesex","Belmont","MAPC",0.194416414,0.187748608,371371,51453,57458,8350,44234,0,837,0,54.861107,54.445107,15.694012,15.357422,346786.5938,53684.25,40834.79688,772.679993,89076.1971,125944.801,7532.409831,131.083996,5.056381,3.549867,40163.46607
"909",909,"MA","Middlesex","Belmont","MAPC",0.22955289,0.11746988,325859,147507,49893,19484,6957,0,530,0,49.796402,53.557999,15.203591,14.333513,315537.1563,48133.125,6554.374023,499.327057,27062.45491,41934.26366,2039.955342,40.125116,1.466642,1.027612,11780.35648
"910",910,"MA","Middlesex","Belmont","MAPC",0.110380117,0.115812918,324559,367676,49080,36548,6957,0,644,0,56.474884,52.667744,16.338274,15.598001,326421.125,48538.77344,6656.545898,616.187317,57434.54682,99866.15758,7370.027119,109.886414,3.733297,3.108167,34092.36414
"911",911,"MA","Middlesex","Belmont","MAPC",0.146121884,0.165474061,352804,41532,54808,6627,7237,0,704,169,54.909138,55.556946,14.837581,14.579953,334638.2188,51996.16406,6814.649414,672.777527,49555.85275,83980.9458,4270.662792,83.45702,3.215142,2.146139,24616.89726
"912",912,"MA","Middlesex","Belmont","MAPC",0.26889107,0.313402062,323345,251656,49133,31691,13035,6273,644,169,57.494438,52.641048,15.627608,15.29653,319162.7188,48115.44141,12640.50781,616.288696,105913.9192,180431.9287,8605.840624,175.379267,7.351042,4.444959,52052.67047
"913",913,"MA","Middlesex","Belmont","MAPC",0.190339746,0.292517007,323495,80221,49137,11824,6957,0,644,169,58.927017,55.217308,16.161009,15.827854,307675.0313,46710.55469,6504.589844,613.111023,101272.7451,191065.3977,8492.275331,177.314302,7.553586,4.48152,52259.66035
"914",914,"MA","Middlesex","Belmont","MAPC",0.198602427,0.261904762,320029,77677,48119,11610,6762,0,644,169,58.600727,54.117638,15.975451,15.308777,306497.0938,46080.49609,6384.438477,617.478027,17371.30874,25882.88461,1156.832942,24.478226,0.878672,0.6114,7003.362668
"915",915,"MA","Middlesex","Belmont","MAPC",0.276859504,0.247956403,333403,393267,50540,37646,6675,0,447,169,52.421589,52.814777,15.97718,15.43257,336249.625,49926.87109,6357.594238,433.78067,5489.506965,28376.96422,1042.924243,24.233968,0.94264,0.583923,6827.074374
"916",916,"MA","Middlesex","Belmont","MAPC",0.202025316,0.181606519,328462,86170,50303,13597,18701,0,543,0,54.052292,52.697693,15.896886,15.739552,316480.0625,48487.80078,17776.18945,516.147278,60241.98682,155166.3824,5746.093357,162.881513,6.74497,3.406629,39302.37405
"917",917,"MA","Middlesex","Belmont","MAPC",0.137669377,0.179844961,321470,87002,49720,12340,18701,0,543,0,56.19035,49.456486,16.458445,16.41802,310097.9063,47907.00391,17793.96875,516.663574,44780.53237,85010.82381,4381.023946,80.995885,3.602319,2.203819,25519.42835
"918",918,"MA","Middlesex","Belmont","MAPC",0.100725222,0.202733485,325457,397525,49175,40425,18701,0,543,0,55.550083,54.746117,16.749107,16.571554,328405.7813,48816.98438,17935.82422,520.78241,100133.0943,197335.3417,5808.55588,204.622511,9.019851,3.891851,45599.13203
"919",919,"MA","Middlesex","Belmont","MAPC",0.154700222,0.203991131,292385,13717,44495,2317,6675,0,543,0,68.475838,62.783699,16.258509,15.75693,284388.9688,43284.75391,6483.469238,527.41925,8018.970915,14860.80568,542.125064,13.663401,0.591523,0.311451,3677.132537
"920",920,"MA","Middlesex","Belmont","MAPC",0.194362018,0.314878893,310050,316121,45866,27846,6675,0,447,0,54.160168,50.875919,20.114813,19.828472,310347.2813,44983.59766,6348.137207,425.111206,25040.08804,44297.03179,2219.594411,43.393441,1.793516,1.11453,12792.72812
"921",921,"MA","Middlesex","Belmont","MAPC",0.228941685,0.314285714,341331,546656,51687,62467,13035,6273,644,169,49.381863,47.779213,16.228045,15.952122,352236.5938,52259.56641,12675.84375,618.770874,357638.0899,495096.4812,28893.95145,508.018548,22.786769,13.491958,157116.5798
"922",922,"MA","Middlesex","Watertown","MAPC",0.28238806,0.347826087,373008,94590,54576,14220,46406,87,889,197,49.405479,49.224152,22.257118,22.100679,347587.2813,50891.32813,42176.88281,825.817444,16299.80853,27917.4712,1159.762906,25.378469,1.080646,0.626933,7471.918882
"923",923,"MA","Middlesex","Watertown","MAPC",0.253588517,0.353556485,428379,102610,62210,14571,63276,0,1354.5,0,52.903637,53.479954,19.362188,19.418186,404985.5313,58789.04688,58732.14844,1257.233398,176038.8545,302476.3288,15948.47187,305.953327,13.138428,8.090241,93602.90734
"924",924,"MA","Middlesex","Watertown","MAPC",0.115079365,0.349206349,418241,72281,58870,9748,67864,0,1375.5,0,53.964203,52.185547,18.834944,18.701601,393989.6563,55426.60938,63106.82422,1279.079224,6050.951974,7759.419194,281.735103,6.65282,0.330002,0.162834,1996.732762
"925",925,"MA","Middlesex","Watertown","MAPC",0.161403509,0.14416476,358784,61109,52083,9717,57326,0,1229,0,57.210426,55.996937,17.589096,17.37936,338699.7813,49224.55469,53458.19531,1146.078979,146202.6386,217753.9947,11421.9817,216.329638,9.898286,5.855692,68105.81213
"926",926,"MA","Middlesex","Watertown","MAPC",0.240574506,0.146428571,347299,68066,50579,11098,33237,0,1229,0,56.372131,54.257893,19.018625,18.503902,322858.5625,47123.33984,30327.86328,1121.429321,327038.4911,484338.5079,28153.73414,501.208422,21.075085,13.52634,155100.1029
"927",927,"MA","Middlesex","Watertown","MAPC",0.154136917,0.145683453,356902,63040,51594,10543,40176,0,1003,0,52.988079,55.053864,18.480061,18.208977,332309.0313,48158.48828,36813.71484,919.06012,34716.82196,126521.7049,4861.723518,109.637083,4.249932,2.688374,31224.48314
"928",928,"MA","Middlesex","Watertown","MAPC",0.224838412,0.350622407,387100,69625,55020,11397,45506,87,1003,197,51.384056,51.532417,18.77541,18.759132,361844.9063,51549.80078,41892.92969,938.882751,3650.531601,35977.9893,1238.209931,29.207898,1.725854,0.713569,9052.896536
"929",929,"MA","Middlesex","Watertown","MAPC",0.124425476,0.221914008,383473,71468,53717,10245,45506,87,1003,197,51.570248,50.827236,15.905136,15.68244,356542.2188,49964.69922,41585.64453,933.429932,43171.69465,67900.17425,2899.37049,62.903697,2.633756,1.560046,18379.4672
"930",930,"MA","Middlesex","Watertown","MAPC",0.13253012,0.178193146,348535,57173,50827,9247,10094,0,951,169,58.149284,57.264137,16.358391,15.989857,329128.6563,48057.53516,9421.682617,898.914429,25562.29512,43523.00692,1991.269564,41.482758,1.557631,1.041801,11994.19153
"931",931,"MA","Middlesex","Watertown","MAPC",0.10978836,0.173981191,332882,72036,49278,10979,13035,0,644,169,59.121342,56.097569,15.768052,15.429465,318340.25,47142.89063,12308.31934,617.519531,12869.11632,26650.69236,1161.367531,24.08701,0.88633,0.594611,6913.600986
"932",932,"MA","Middlesex","Watertown","MAPC",0.221428571,0.250677507,349057,59416,49652,10263,33237,0,1229,0,56.264832,55.062397,16.500881,16.110065,322250.0313,46006.45313,30160.83789,1115.253052,108408.7701,178880.7962,8115.977516,170.358242,6.233915,4.247408,49018.3653
"933",933,"MA","Middlesex","Watertown","MAPC",0.30976431,0.25,331457,57359,47729,10581,16172,0,1177,0,56.318459,53.568779,15.911577,15.779082,309439.3125,44744.98438,14872.93848,1082.454224,64388.58534,101662.2289,4788.78155,97.196573,4.396051,2.495782,29536.73756
"934",934,"MA","Middlesex","Watertown","MAPC",0.168674699,0.259615385,343841,69299,49725,11531,33237,0,1229,0,54.598557,52.427643,22.227526,22.702396,320143.0313,46428.16406,30368.04297,1122.914917,94969.32524,138724.3139,8631.252638,148.890569,6.4918,4.150467,47741.01189
"935",935,"MA","Middlesex","Watertown","MAPC",0.196462715,0.198396794,358675,65801,53800,10526,34684,0,1229,0,57.362221,55.092621,19.349522,18.498711,333903.4688,50139.84375,31750.39648,1125.050049,138561.7161,194807.6235,13353.75924,212.386645,7.955352,5.901126,65939.62044
"936",936,"MA","Middlesex","Watertown","MAPC",0.200257152,0.241402562,327348,142876,48828,21525,14900,0,644,169,54.427811,56.358116,15.964417,15.591841,317061.3438,47305.51172,14069.13574,617.512756,33020.86635,89715.14928,3697.060979,80.302798,3.363172,1.983774,23459.53407
"937",937,"MA","Middlesex","Watertown","MAPC",0.128486511,0.249162011,320514,113671,47075,15964,14900,0,644,169,57.995369,58.830368,16.07725,15.756977,311969.9688,45789.90234,14284.52832,624.379272,2005.633238,35729.0148,1390.292369,30.298141,1.248661,0.762746,8988.154922
"938",938,"MA","Middlesex","Watertown","MAPC",0.166415889,0.249818972,324613,39914,48536,8459,16172,0,870,0,61.218193,58.823647,16.630619,16.358545,306294.2813,45957.28125,15131.42676,814.020569,9107.518928,55996.39957,2192.654176,48.310153,1.965656,1.188951,14026.53752
"939",939,"MA","Middlesex","Watertown","MAPC",0.359633028,0.252459016,318264,43736,47674,9717,32528,0,870,0,61.629471,57.626984,21.287605,21.126286,304667.9688,45794.17578,30917.04688,826.913147,69358.31749,125322.3468,6353.550564,123.650658,5.454374,3.273767,38259.40717
"940",940,"MA","Middlesex","Lexington","MAPC",0.346368715,0.224038462,308616,7277,45291,956,6675,0,657,0,90.676781,82.985794,19.088232,18.48229,306068.2188,44916.15234,6618.563965,651.44519,46680.25158,72787.36448,2341.907654,71.845528,3.05458,1.463144,17137.8166
"941",941,"MA","Middlesex","Lexington","MAPC",0.485472155,0.226837061,354643,11716,50349,2628,6675,0,924,0,131.880081,85.910721,23.530512,23.232864,352207.1563,50010.03516,6627.586914,917.436768,25539.99821,50058.37937,2300.680957,48.569077,1.96927,1.224184,14013.417
"942",942,"MA","Middlesex","Lexington","MAPC",0.298245614,0.23255814,339556,6657,47711,833,6675,0,1103.5,0,109.753532,92.35656,33.461407,33.526592,336188.5938,47236.81641,6607.47998,1092.337646,168727.3957,280057.4146,6844.878302,292.493736,13.424557,5.14426,60928.57247
"943",943,"MA","Middlesex","Lexington","MAPC",0.262878168,0.228944247,336426,10807,46955,1180,16816,0,1555.5,0,66.845032,65.188828,17.193499,16.68119,332122,46349.94922,16593.72852,1534.939575,103097.1924,156409.2925,4731.348481,139.858759,6.383043,3.058397,36051.41356
"944",944,"MA","Middlesex","Lexington","MAPC",0.187228497,0.133906634,311843,13503,46513,2281,6675,0,810,0,67.946175,69.364052,17.679539,17.220886,306181.7188,45673.65234,6548.335449,794.629456,85631.24897,139627.2933,4220.81978,128.817293,5.82471,2.725042,32227.11235
"945",945,"MA","Middlesex","Lexington","MAPC",0.203660253,0.133838384,303934,13633,46637,2244,6675,0,543,0,69.297127,60.794186,18.814877,18.377764,297585.2813,45666.14844,6529.020996,531.124878,19252.00458,33320.67281,898.769988,31.103691,1.467421,0.619937,7385.880423
"946",946,"MA","Middlesex","Lexington","MAPC",0.286522634,0.195238095,318739,12082,46856,2291,514,0,987,0,73.756538,78.724678,16.89282,16.689678,314009.4688,46168.67969,506.072632,971.777649,10767.38241,33216.94598,1346.490942,29.858822,1.238449,0.735298,8568.126045
"947",947,"MA","Middlesex","Lexington","MAPC",0.285401003,0.18877551,336404,6441,46264,1000,16816,0,1439,0,73.006348,74.507401,17.110687,16.873398,333105.9375,45811.58203,16647.92188,1424.616943,30546.3248,47536.99046,1811.840322,42.453433,1.879319,1.027337,12069.37867
"948",948,"MA","Middlesex","Lexington","MAPC",0.225888325,0.248148148,318813,13098,44564,1905,16816,0,1439,0,65.202965,62.027668,18.261934,17.887877,312847.6875,43731.61328,16487.87695,1410.921387,14476.19029,28900.64892,886.244831,23.906919,1.092841,0.550926,6484.775058
"949",949,"MA","Middlesex","Lexington","MAPC",0.215657312,0.248945148,343693,9737,47143,874,16816,0,1441.5,0,65.564835,58.859547,16.818228,16.574814,336555.7188,46154.13672,16456.60742,1410.692261,32127.49917,53246.95992,1789.859744,45.697977,2.033218,1.071707,12656.92562
"950",950,"MA","Middlesex","Lexington","MAPC",0.271255061,0.18424102,345087,14318,47941,1260,10141,0,1441.5,0,60.546707,68.91864,17.977325,17.585052,340190.9688,47250.03125,9990.893555,1420.162964,27493.40824,67314.08887,1930.232367,63.204863,2.946817,1.26971,15160.06419
"951",951,"MA","Middlesex","Lexington","MAPC",0.198184569,0.207171315,337040,11025,45594,1042,16302,0,1262,0,79.800575,66.575829,25.921488,25.88876,330174.9688,44655.84766,15958.7207,1235.425415,57172.06835,125277.477,4510.972361,108.596773,4.792201,2.601068,30456.49973
"952",952,"MA","Middlesex","Lexington","MAPC",0.15933642,0.146666667,333805,10020,45005,1277,10141,0,1439,0,62.458187,65.498817,16.172691,15.792432,328701.3125,44315.73828,9981.151367,1416.317627,15098.29498,27033.94017,1040.41272,23.89434,0.903067,0.577797,6700.27501
"953",953,"MA","Middlesex","Lexington","MAPC",0.261853705,0.136090727,332322,15579,45053,2244,10141,0,1093,0,68.722549,69.662064,18.71084,18.373617,328455.2813,44530.39844,10017.20117,1079.656982,8168.593138,29849.58458,1207.970766,26.131118,1.154261,0.642267,7486.218093
"954",954,"MA","Middlesex","Lexington","MAPC",0.125,0,352775,12545,49321,879,10141,0,1441.5,0,62.94651,81.740906,28.720346,29.198229,347376.4375,48552.35156,9980.088867,1418.627197,319266.4635,489700.0084,14602.55276,473.148981,22.677905,9.66389,115277.7437
"955",955,"MA","Middlesex","Lexington","MAPC",0.381430364,0.134969325,303068,15813,42286,1285,10141,0,1272.5,0,89.205101,84.322861,20.978144,20.46187,301591.3438,42075.23047,10088.86914,1265.958496,31652.34568,74385.25677,2818.608323,65.716042,2.906341,1.592795,18930.98309
"956",956,"MA","Middlesex","Lexington","MAPC",0,0,294839,13532,41142,1281,10141,0,1272.5,0,120.423355,106.229057,26.071321,26.089602,294295,41064.91797,10121.38965,1270.039307,10516.17849,15164.12355,709.540408,15.13561,0.626568,0.377347,4431.303799
"957",957,"MA","Middlesex","Lexington","MAPC",0,0,305537,10856,42376,1152,10141,0,1272.5,0,106.619438,97.183105,37.038895,37.355965,302794.0938,41992.28906,10046.60742,1260.65564,0,0,0,0,0,0,0
"958",958,"MA","Middlesex","Lexington","MAPC",0.166666667,0,298340,12640,40822,1136,10141,0,1108.5,0,96.07531,89.024361,29.247818,29.198685,296456.6563,40560.38672,10074.15039,1101.192749,8152.114655,32052.85684,1028.54281,27.704326,1.425166,0.636072,7747.469627
"959",959,"MA","Middlesex","Lexington","MAPC",0,0,323536,13235,43617,2056,10141,0,1272.5,0,94.538284,85.337921,33.799412,33.870098,319172.0625,43032.50781,9998.381836,1254.604126,783171.2705,1143524.33,30252.95119,1073.430416,53.113017,21.345435,257509.838
"960",960,"MA","Middlesex","Lexington","MAPC",0.332683877,0.144578313,323208,15155,41973,2144,10141,0,1093,0,72.139687,71.539978,18.366804,17.665098,320125.9688,41574.51953,10039.54102,1082.064697,172203.5227,244352.196,8149.556869,221.356858,10.63861,5.057081,60287.21554
"961",961,"MA","Middlesex","Waltham","MAPC",0.099804305,0.168469861,308403,155281,47169,18556,12948,0,447,169,68.469597,65.05735,23.097248,23.209156,304503.7188,46440.36328,12618.27637,439.920715,11459.86067,22539.64293,983.640751,20.95679,0.931158,0.530826,6194.565937
"962",962,"MA","Middlesex","Waltham","MAPC",0.226744186,0,324593,34383,47802,5944,14813,0,447,0,77.422714,76.731514,21.577673,21.844854,289373,42722.10156,13015.29004,392.751953,14700.34197,23287.81807,937.493506,21.506943,0.951127,0.526871,6218.744821
"963",963,"MA","Middlesex","Waltham","MAPC",0.212307692,0,317325,23163,47960,5125,14813,0,447,0,21.455702,21.51833,24.055996,24.518909,220380.2656,33843.19531,9931.192383,299.685608,0,0,0,0,0,0,0
"964",964,"MA","Middlesex","Waltham","MAPC",0.114864865,0.207792208,318319,5853,47469,2164,14813,0,447,0,75.888748,77.588257,15.032647,15.070158,315332.125,47035.92578,14671.40137,442.727112,27236.50139,41515.1852,1796.386833,37.853796,1.556185,0.954181,11090.0984
"965",965,"MA","Middlesex","Waltham","MAPC",0.260289855,0.229905437,301886,6634,43283,2155,12948,0,447,0,82.990631,87.369637,17.416716,17.024185,299996.2813,43019.76172,12865.12695,444.139038,12519.46526,31640.10628,1220.855837,28.185939,1.206699,0.683387,7982.157843
"966",966,"MA","Middlesex","Waltham","MAPC",0.303941606,0.183486239,284236,15794,42833,4604,14813,0,447,0,73.2743,77.742508,17.574572,17.394867,281676.75,42468.53516,14671.77637,442.738403,2907.411884,17162.81647,584.246544,14.796138,0.612393,0.34153,3966.482822
"967",967,"MA","Middlesex","Waltham","MAPC",0.378772803,0.241581259,304299,13951,44090,4230,12948,0,447,164,79.581741,83.150635,17.902845,17.65296,302022.2813,43777.44141,12846.4707,444.780853,0,0,0,0,0,0,0
"968",968,"MA","Middlesex","Waltham","MAPC",0.411764706,0,348638,20667,53692,4005,16455,0,673,0,86.906868,86.463638,25.790291,26.01531,346633.1563,53388.26953,16354.41211,668.886047,53018.55999,75015.44491,3696.371725,73.337043,3.258882,1.961383,22727.51729
"969",969,"MA","Middlesex","Waltham","MAPC",0.238294899,0.242268041,347626,17905,50553,4663,12948,0,657,0,79.995049,60.242542,17.547918,17.251022,344037.125,50053.50781,12807.06738,649.848877,16929.07457,20014.04146,2420.567785,27.437389,0.974961,0.876974,9376.42914
"970",970,"MA","Middlesex","Waltham","MAPC",0.098720293,0.237804878,341251,11048,49476,2709,12948,0,657,0,100.070831,70.354736,22.681749,22.542704,338240.5,49049.62109,12829.95117,651.01001,64006.43646,104051.6261,5428.494149,106.120047,4.382292,2.788022,31978.39207
"971",971,"MA","Middlesex","Waltham","MAPC",0.096491228,0.226027397,349086,7791,51270,1871,8026,0,893.5,0,101.048111,75.711517,22.879078,23.285654,347327.625,51015.5,7984.650391,888.896667,238163.1161,337087.3075,10843.24643,302.75282,14.63614,6.832971,81471.47468
"972",972,"MA","Middlesex","Waltham","MAPC",0.054054054,0.261904762,310325,0,52121,0,10182,0,457.5,0,123.880936,111.517723,33.9011,35.728271,309902,52049.95703,10168.12109,456.876373,6187.298934,11378.33303,547.208516,11.333966,0.517054,0.286813,3406.285971
"973",973,"MA","Middlesex","Waltham","MAPC",0,0,352789,23020,57731,3093,22556,0,504,0,89.964752,84.114159,30.629175,31.524664,348136.125,56960.08984,22237.75,496.888855,660757.8539,946790.5981,28250.79191,880.052594,42.423466,18.372231,220218.395
"974",974,"MA","Middlesex","Waltham","MAPC",0.214084507,0.293269231,334044,28470,56759,3445,22556,0,504,0,74.265114,71.402466,29.703848,30.288723,327768.7813,55664.14844,22092.79297,493.649902,201943.6746,296778.3349,9313.702187,281.135156,13.399556,5.920865,70554.61608
"975",975,"MA","Middlesex","Waltham","MAPC",0.745454545,0.294117647,338545,15076,52288,3821,22556,0,673,0,91.734932,89.597412,29.62464,29.076614,336616,51998.97266,22421.49023,668.986633,40806.15659,87720.77716,4165.96066,84.150286,4.254982,2.298455,26817.66418
"976",976,"MA","Middlesex","Waltham","MAPC",0.144667371,0.293670886,295866,37015,46208,6120,14299,0,447,0,66.235954,59.685646,20.286064,20.405752,290761.1875,45417.42578,14017.01074,438.184753,48341.82911,61088.73373,3101.118575,63.71252,2.993217,1.728578,20118.77913
"977",977,"MA","Middlesex","Waltham","MAPC",0.407594937,0.373684211,304732,37754,52279,6363,22556,0,673,114,62.199436,61.646294,27.682064,28.395952,295256.4063,50649.34375,21755.44141,653.159912,26069.05976,31870.27852,2084.617602,35.539702,1.388937,0.971714,10970.17995
"978",978,"MA","Middlesex","Waltham","MAPC",0.250475105,0.297560976,300151,39333,49323,6867,22556,0,673,114,57.453129,59.352169,16.789753,16.82778,291528.9063,47919.49609,21810.3457,654.52063,0,14005.98624,507.20771,11.767382,0.454364,0.284015,3307.012147
"979",979,"MA","Middlesex","Waltham","MAPC",0.405707196,0.38365651,319214,80959,52917,14240,22556,0,673,114,50.950127,52.737404,17.886963,17.938959,308475.0938,51173.70703,21539.32813,647.804077,37940.75081,113274.5167,6332.155319,115.70863,4.522779,3.126317,35725.67524
"980",980,"MA","Middlesex","Waltham","MAPC",0.373584906,0.396276596,320433,97327,51282,15122,14299,0,673,114,55.926647,54.274658,20.007746,20.10317,311905.7813,49899.95313,13752.48633,651.634766,97112.67483,157576.1505,10046.60902,173.513851,7.057543,4.804921,54701.89913
"981",981,"MA","Middlesex","Waltham","MAPC",0.378550571,0.435126582,322112,65484,48231,11599,14813,0,673,0,49.344803,50.717583,17.714329,17.735407,295431.375,44422.51172,13272.9502,603.030823,75312.68852,120443.2223,5884.198774,117.208493,4.838726,3.035467,35296.09444
"982",982,"MA","Middlesex","Waltham","MAPC",0.294411178,0.383561644,336826,40603,59781,6635,22556,0,673,114,54.739174,55.826805,21.605482,22.319555,325592.875,57765.64453,21700.65234,651.802063,19266.97389,28982.01913,2114.541408,31.909316,1.320407,0.891063,10206.56732
"983",983,"MA","Middlesex","Waltham","MAPC",0.187861272,0.337634409,312245,45545,53386,7293,22556,0,673,114,58.875183,59.567596,18.467157,18.740074,304007,51962.25,21859.27734,655.733276,61607.51311,86318.1628,6016.298856,97.442133,3.921849,2.794564,31439.15753
