TAZ_ID,pop_pct_min,pop_pct_non-min,pop_pct_low,pop_pct_non_low,dif_CO_sqmi,dif_CongVMT,dif_Retl60Trn,dif_Jobs60Trn,dif_HEdu40Trn,dif_Heal40Trn,dif_HwyAttrTm,dif_TrnAttrTm,dif_HwyProdTm,dif_TrnProdTm
433,0.10726257,0.89273743,0.300643087,0.699356913,-0.344380000000001,-2053.0450799999962,0,0,0,0,0.006277000000000754,0.4046780000000041,0.06727399999999761,-0.2137220000000042
434,0.42008547,0.57991453,0.549227799,0.450772201,-0.9758960000000059,-268.60779999999795,0,0,0,0,0.004075999999997748,-0.08700600000000236,0.06266699999999759,0.48631299999999555
435,0.309196617,0.690803383,0.322738386,0.677261614,-0.1288809999999998,-88.66135000000213,-103,-337,0,0,-0.0012529999999983943,-0.097529999999999,0.05759700000000123,0.40065799999999285
436,0.225941423,0.774058577,0.308184143,0.691815857,-0.15201999999999316,-252.59643000000506,0,0,0,0,-0.006560000000000343,-0.23380199999999718,0.06535899999999728,0.30333000000000254
437,0.207492795,0.792507205,0.285714286,0.714285714,-2.368358999999998,-814.3858999999939,0,0,0,0,0.0013089999999991164,-0.009101999999998611,0.025456999999999397,0.006445999999996843
438,0.201737071,0.798262929,0.283894449,0.716105551,-0.21173900000000856,-272.3335999999981,266,545,0,0,-0.011231999999999687,-0.13980800000000215,0.048235000000001804,-0.046039000000000385
439,0.186878728,0.813121272,0.138104839,0.861895161,-0.11035100000000142,-56.0695199999991,-414,-9415,0,0,-0.003206999999999738,-0.1035839999999979,0.082650000000001,0.4753419999999977
440,0.141424802,0.858575198,0.137976347,0.862023653,-0.4471319999999963,-176.57026000000042,-378,-3112,0,0,-0.007576000000000249,0.017192999999998904,0.06557699999999755,-0.03206300000000084
441,0.143583227,0.856416773,0.22257721,0.77742279,-0.05674799999999891,221.09351000000242,-378,-2228,0,0,8.68000000000535e-4,-0.010902000000001522,0.059494000000000824,-0.04143499999999989
442,0.17606043,0.82393957,0.263456091,0.736543909,1.1465079999999972,184.6152000000002,0,0,0,0,-2.579999999987592e-4,-0.1488119999999995,0.04853299999999905,-0.08758499999999714
443,0.079522863,0.920477137,0.231515152,0.768484848,0.38065699999999936,102.37343999999575,109,1632,0,0,-0.002093999999999596,-0.029167000000001053,0.05139000000000138,-0.09580300000000364
444,0.131691649,0.868308351,0.242608696,0.757391304,-0.5640970000000038,67.02722999999969,0,0,0,0,-0.002372999999998626,-0.019326000000006616,0.04941299999999771,0.047432000000000585
445,0.244140625,0.755859375,0.284210526,0.715789474,-0.04945399999999989,-42.16387200000008,191,-767,0,0,-0.006921999999999429,-0.01617000000000246,0.03111499999999978,0.15418999999999983
446,0.186588921,0.813411079,0.282894737,0.717105263,-0.4378409999999917,-637.6811299999972,0,0,0,0,0.004943000000000808,-0.02532899999999927,0.0339790000000022,0.052199999999999136
447,0.303722084,0.696277916,0.252345216,0.747654784,-0.7636500000000055,520.0134399999952,0,0,0,0,3.030000000023847e-4,-0.06404099999998891,0.04838399999999865,-0.0415880000000044
448,0.106167401,0.893832599,0.306466729,0.693533271,-0.2260689999999954,-419.2625000000007,0,0,0,0,0.07710100000000253,0,0.038470000000000226,0
449,0.184445612,0.815554388,0.296858072,0.703141928,-0.06529700000000105,0,0,0,0,0,0.09117299999999773,0.10531600000000196,0.04935700000000054,0.33770700000000886
450,0.065497076,0.934502924,0.327913279,0.672086721,-0.3013939999999984,0,0,0,0,0,0.08477399999999946,0.042678999999992584,0.01526399999999839,0.03863499999999931
451,0.084323923,0.915676077,0.256335283,0.743664717,0.04543300000000006,0,65,244,0,0,0.06449999999999889,0.06836299999999795,-0.011787999999999244,0.05588199999999688
452,0.156187425,0.843812575,0.438213915,0.561786085,-1.7594220000000007,-356.2484400000012,65,244,0,0,0.059094000000001756,0.05257800000000401,-0.01689000000000007,0.03830000000000666
453,0.194516971,0.805483029,0.434456929,0.565543071,0,0,0,0,0,0,0.070488000000001,0.10926399999999603,0.004286000000000456,0.07910499999999843
454,0.087967326,0.912032674,0.432874918,0.567125082,-1.7816640000000064,-663.7024800000036,0,0,0,0,0.06807699999999883,0.06584099999999893,0.005200999999999567,-0.0010230000000035488
455,0.531969309,0.468030691,0.449275362,0.550724638,-6.632596000000007,-1384.1731099999997,0,0,0,0,0.11218899999999721,-0.06457899999999483,-0.0927950000000024,-0.11198100000000011
456,0.326572008,0.673427992,0.378091873,0.621908127,-10.119602000000015,-2138.962799999994,65,244,0,0,0.13752500000000012,-0.20845800000000025,-0.12235000000000085,-0.2852630000000005
457,0.915408915,0.084591085,0.437067773,0.562932227,-1.510424999999998,0,135,328,0,0,0.0996010000000016,-0.07601900000000228,-0.09301400000000015,-0.13184300000000349
458,0.841463415,0.158536585,0.397590361,0.602409639,-3.8793129999999962,-1149.4976000000024,-55,-860,0,0,0.0928779999999989,-0.2558560000000014,-0.12082499999999996,-0.34169800000000095
459,0.907993967,0.092006033,0.398360656,0.601639344,-2.232422999999997,-62.580457000000024,-55,-860,0,0,0.09391799999999861,-0.242676000000003,-0.11172900000000041,-0.28353899999999754
460,0.881458967,0.118541033,0.45785124,0.54214876,-1.208812,0,137,388,0,0,0.10116899999999873,-0.07661099999999976,-0.07692600000000027,-0.10049800000000175
461,0.908715122,0.091284878,0.457067371,0.54293262900000006,-1.4402959999999965,-3810.059179,-2,-60,0,0,0.0807519999999986,-0.08508299999999736,-0.06297699999999828,-0.07556600000000202
462,0.396982008,0.603017992,0.395592865,0.604407135,-65.75415299999997,-36476.644899999956,105,501,0,0,0.15701100000000068,-0.27645499999999856,-0.1450710000000015,-0.4543080000000046
463,0.859335038,0.140664962,0.579545455,0.420454545,-32.553994999999986,-20979.72159999999,0,0,0,0,0.084816,-0.2021220000000028,-0.11470699999999923,-0.19516799999999535
464,0.928753181,0.071246819,0.564814815,0.435185185,-21.64926700000001,-43466.48139999999,0,0,0,0,0.12010599999999982,-0.24609800000000348,-0.19874599999999987,-0.21478299999999706
465,0,1,0,1,-42.269578999999965,-56843.722299999994,105,501,0,0,0.3784390000000002,-0.3248909999999938,-0.1123890000000003,-0.2786210000000011
466,0,1,0,1,-5.164484000000002,6865.092780000006,0,0,0,0,0.24177699999999902,-0.2060729999999964,-0.165184,-0.12302400000000091
467,0.366906475,0.633093525,0.466216216,0.533783784,-3.642031000000003,-1739.727420000003,-2,-60,0,0,0.25619100000000117,0.07146800000000297,0.030912000000000717,0.03879599999999783
468,0.723325975,0.276674025,0.475446429,0.524553571,0.17516700000000185,-389.57486999999674,0,0,0,0,0.011593999999998772,-0.2569080000000028,-0.07220599999999955,-0.35994699999999824
469,0.644622991,0.355377009,0.468253968,0.531746032,-1.3463859999999954,-777.668049999993,0,0,0,0,0.06471699999999814,-0.311825000000006,-0.08035800000000037,-0.2976799999999997
470,0.814662273,0.185337727,0.471177945,0.528822055,-1.331591000000003,-294.4059000000052,0,0,0,0,0.07042700000000224,-0.15329400000000248,-0.09581899999999877,-0.13957200000000114
471,0.793856103,0.206143897,0.58021978,0.41978022,-13.374099999999999,-12157.096399999995,-2,-60,0,0,0.09229299999999974,-0.17547900000000283,-0.1215200000000003,-0.18074800000000124
472,0.863400848,0.136599152,0.584814216,0.415185784,-7.075753000000006,-7556.050439999999,102,336,0,0,0.12544500000000092,-0.33838599999999985,-0.12851500000000016,-0.3276520000000005
473,1,0,0,1,-26.627838999999994,-9599.3456,0,0,0,0,0.11562200000000189,-0.25015600000000404,-0.11846699999999899,-0.2390139999999974
474,0.68299532,0.31700468,0.51242236,0.48757764,-0.10573600000000005,0,0,0,0,0,0.11846900000000105,-0.20571900000000198,-0.1167999999999978,-0.16234200000000243
475,0.620083295,0.379916705,0.460093897,0.539906103,-8.046547000000004,-4165.045719999995,0,0,0,0,0.1455459999999995,-0.28758599999999745,-0.08737800000000107,-0.23326899999999995
476,0.657038056,0.342961944,0.437343358,0.562656642,-6.679000000000002,-4727.963300000003,295,2457,0,0,0.10729199999999928,-0.45850699999999733,-0.11717799999999912,-0.47553299999999865
477,0.544180615,0.455819385,0.440919037,0.559080963,-6.812342000000001,7743.536599999992,65,244,0,0,0.07213700000000145,-0.7089920000000021,-0.10870899999999928,-0.6649480000000025
478,0.3391494,0.6608506,0.405280528,0.594719472,-1.3675830000000104,242.08366999999998,-493,-5013,0,0,0.07246199999999803,0.06358300000000128,-0.024913999999998993,0.09062899999999985
479,0.338701806,0.661298194,0.442350333,0.557649667,-8.126405000000005,-807.6372299999966,-493,-5013,0,0,0.10297200000000117,0.06695900000000421,0.01319300000000112,0.10778000000000532
480,0.493434692,0.506565308,0.552772809,0.447227191,-6.305040999999989,-2538.8882699999995,-493,-5013,0,0,0.37800100000000114,0.17927900000000108,0.3489539999999991,0.1557509999999951
481,0.303921569,0.696078431,0.584980237,0.415019763,-7.283433000000002,16291.225999999995,0,0,0,0,0.25465600000000066,0.01729999999999876,0.23188400000000087,0.09511200000000031
482,0.57408313,0.42591687,0.52193646,0.47806354,-0.006203999999996768,56168.457275999994,0,0,0,0,0.06201000000000079,0.0634110000000021,-0.037964999999999804,0.06123800000000301
483,0.723594961,0.276405039,0.519820494,0.480179506,1.7315330000000007,0,0,0,0,0,0.07243500000000047,0.07297899999999657,-0.030691999999998387,0.03773100000000085
484,0.320467836,0.679532164,0.470588235,0.529411765,-0.2673249999999996,257.3169600000001,-493,-5013,0,0,0.07613499999999718,0.05989100000000036,-0.016521000000000896,0.06658900000000045
485,0.735042735,0.264957265,0.542857143,0.457142857,7.277051,1473.199099999998,-493,-5013,0,0,0.02461200000000119,0.07480300000000284,-0.06191199999999952,0.06154300000000035
486,0.483783784,0.516216216,0.420634921,0.579365079,1.5137440000000026,-439.7886999999755,0,0,0,0,0.04672800000000166,0.020290000000002806,-0.04475000000000051,0.02406400000000275
487,0.343329886,0.656670114,0.423398329,0.576601671,1.518568000000002,3138.862049999996,48,242,0,0,0.03186499999999981,-0.05096400000000045,-0.05269099999999938,-0.010806999999999789
488,0.406640486,0.593359514,0.422890398,0.577109602,4.3922339999999735,3130.287400000001,32,-136,0,0,0.04141100000000009,0.010834000000002675,-0.058749000000000606,-0.13990800000000547
489,0.510544815,0.489455185,0.452591656,0.547408344,-0.1404579999999953,170.1571299999996,0,0,0,0,0.01797600000000088,-0.329777,-0.06291200000000075,-0.2425309999999996
490,0.376446759,0.623553241,0.426714801,0.573285199,6.1467910000000074,5414.148199999996,0,0,0,0,0.01825099999999935,-0.5713459999999984,-0.09658600000000028,-0.36509300000000167
491,0.30910785,0.69089215,0.447043535,0.552956465,-0.011222000000003618,834.8189500000008,-187,-2041,0,0,0.03972699999999918,-0.8248749999999987,-0.0904809999999987,-0.47271699999999583
492,0.263157895,0.736842105,0.441831683,0.558168317,-0.9876879999999915,1911.5055900000007,100,487,0,0,0.014540999999999471,-0.31943600000000316,-0.03532400000000102,-0.26847800000000177
493,0.187312473,0.812687527,0.405797101,0.594202899,0.967867,732.557773,-93,-452,0,0,0.007424000000000319,-0.7296259999999961,-0.06898100000000085,-0.6207349999999963
494,0.162640902,0.837359098,0.436408978,0.563591022,-0.057423,121.61318000000028,0,0,0,0,0.021046999999999372,-0.04372399999999743,-0.033084000000002334,0.1443439999999967
495,0.275926619,0.724073381,0.459383754,0.540616246,-0.027884999999997717,-61.78165000000445,85,422,0,0,0.04957999999999885,0.09256400000000298,-0.032341000000002396,0.11299900000000207
496,0.367164179,0.632835821,0.474962064,0.525037936,1.8169030000000106,-2188.1596800000043,0,0,0,0,0.059822000000000486,0.1435209999999998,-0.028386000000001133,0.12681200000000104
497,0.359209922,0.640790078,0.437280188,0.562719812,-2.0835010000000125,1398.0503299999982,0,0,0,0,0.040772000000000475,0.004733999999999128,-0.03968499999999864,0.002879999999997551
498,0.234634852,0.765365148,0.3791423,0.6208577,3.478418000000005,-182.9102999999959,0,0,0,0,0.006205000000001348,-0.6081159999999954,-0.05357400000000112,-0.3023150000000001
499,0.256122449,0.743877551,0.368876081,0.631123919,1.259143999999992,-9559.501199999999,0,0,0,0,0.043257000000000545,-1.0197490000000045,-0.048227000000000686,0.04233500000000845
500,0.435917722,0.564082278,0.440397351,0.559602649,2.1585079999999977,1465.5990699999966,0,0,0,0,-0.007988000000000994,-0.1263620000000003,-0.06761599999999746,-0.004658000000006268
501,0.368507157,0.631492843,0.361320755,0.638679245,2.338999000000001,394.19574999999895,0,0,0,0,0.054255000000001274,-0.1136629999999883,0.016949000000000325,-0.27789300000000594
502,0.617821782,0.382178218,0.495844875,0.504155125,32.298766,36216.25015,-11589,-145201,-15006,-700,1.4640079999999998,5.1748309999999975,0.6019709999999989,2.2021409999999975
503,0.46961326,0.53038674,0.498461538,0.501538462,-10.871037000000001,-11207.936280000002,0,0,0,0,0.40179900000000046,-0.0866359999999986,-0.0658360000000009,-0.08605200000000224
504,0.426035503,0.573964497,0.487394958,0.512605042,0.6645439999999994,282.08590000000186,-2125,-6254,0,0,0.2785669999999989,-0.4695429999999945,-0.09958500000000114,-0.5108800000000002
505,0.494047619,0.505952381,0.480991736,0.519008264,-20.49235500000009,-16916.49080000003,-7515,-76102,0,0,0.29812199999999933,-0.4914890000000014,-0.07313900000000118,0.43925499999999573
506,0.522683398,0.477316602,0.43973064,0.56026936,-7.1760599999999926,-4720.847069999996,105,501,0,0,0.1840320000000002,-0.468513999999999,-0.09568900000000014,-0.3953780000000009
507,0.477414871,0.522585129,0.489361702,0.510638298,-5.4207799999999935,-485.47711999999956,-11407,-99417,0,0,0.27487700000000004,0.8558840000000032,-0.05507000000000062,0.6339070000000007
508,0.465480043,0.534519957,0.35088968,0.64911032,-17.48055100000002,-6400.664900000003,-1653,-14158,0,0,0.2321989999999996,-0.5683359999999951,-0.09958400000000012,-0.06108799999999803
509,0.449230769,0.550769231,0.497365648,0.502634352,-0.4422270000000026,393.90869999999995,-5669,-81349,-12867,-700,0.3477739999999976,0.4917519999999982,-0.0653100000000002,0.5877869999999987
510,0.414066931,0.585933069,0.333825702,0.666174298,-0.43187,0,-811,-11008,-15391,0,0.23860499999999973,-1.3872190000000018,-0.11578000000000088,-0.04029399999999583
511,0.44240111,0.55759889,0.281372549,0.718627451,-11.426903000000003,-4508.876619999999,-3624,-18121,0,0,0.19491499999999995,-0.20255300000000176,-0.12294999999999945,0.5367549999999994
512,0.438180957,0.561819043,0.484126984,0.515873016,-0.79026,11.693170000000464,-290,-8154,0,0,0.14933599999999814,-0.6850740000000002,-0.08948200000000028,-0.5887069999999994
513,0.50608828,0.49391172,0.49204666,0.50795334,-1.3290730000000082,753.6970800000126,-15641,-105952,-15391,0,0.20343300000000042,-0.008144000000001483,-0.06287999999999982,0.9589539999999985
514,0.489611563,0.510388437,0.425055928,0.574944072,-0.6037940000000006,-4052.911909999999,-21375,-219457,0,0,0.16343300000000127,0.06341199999999958,-0.07027599999999978,1.5608180000000047
515,0.460546674,0.539453326,0.425213675,0.574786325,-9.278102999999987,-6650.7706000000035,-12705,-125742,0,0,0.1270359999999986,-0.5804860000000005,-0.11172499999999985,1.840797000000002
516,0.406695779,0.593304221,0.527454243,0.472545757,-3.4070700000000045,-2099.040350000003,-1237,-3792,0,0,0.10856199999999916,-0.6316329999999937,-0.09570399999999779,-0.5241550000000004
517,0.527508091,0.472491909,0.614678899,0.385321101,-1.1785450000000015,-242.84348599999976,-10920,-119597,0,0,0.11947699999999983,-0.15472799999999864,-0.06702300000000072,-0.09758000000000067
518,0.448455676,0.551544324,0.423423423,0.576576577,-5.009521999999997,-813.0244699999994,-7089,-75392,0,0,0.11620899999999956,-1.0737610000000046,-0.06115899999999996,-0.6479190000000017
519,0.36597253,0.63402747,0.577167019,0.422832981,-7.467027000000002,-7119.219400000002,-9464,-108734,0,0,0.13921399999999906,-0.5977519999999998,-0.046860000000002344,0.7982599999999991
520,0.358047016,0.641952984,0.298994975,0.701005025,-4.790008,-3830.554090000005,298,3339,0,0,0.0900439999999989,-0.26007800000000003,-0.05507300000000015,-0.25728200000000356
521,0.572428648,0.427571352,0.536723164,0.463276836,-2.1839059999999932,-937.2710999999981,-4,-1337,0,0,0.09787799999999791,-0.2732730000000032,-0.09489800000000059,-0.29922900000000396
522,0.526688453,0.473311547,0.578343949,0.421656051,-8.185152000000002,-3516.0203400000028,-79,-1794,0,0,0.07914900000000102,-0.13895800000000236,-0.08401699999999934,-0.10874100000000197
523,0.591857506,0.408142494,0.456716418,0.543283582,-9.605857,-2410.7042800000017,-45,-406,0,0,0.09449199999999891,-0.22158099999999337,-0.09796200000000255,-0.04642499999999927
524,0.650959273,0.349040727,0.420588235,0.579411765,-26.051457999999997,-17882.828410000002,-24,-603,0,0,0.10028900000000007,-0.13605499999999893,-0.08959400000000173,0.014617999999998688
525,0.531635802,0.468364198,0.340501792,0.659498208,-21.048722999999995,-9408.794880000001,-248,-2759,0,0,0.12539299999999898,-0.011096999999999468,-0.13100299999999976,-0.07853699999999719
526,0.45026178,0.54973822,0.374468085,0.625531915,-12.22506,-5400.6728299999995,-188,-1292,0,0,0.15719499999999798,-0.09153400000000289,-0.129448,-0.011366999999999905
527,0.583333333,0.416666667,0,1,-54.624806999999976,-22038.315700000006,0,0,0,0,0.16156699999999802,0.13002800000000292,-0.12001199999999912,0.13843200000000166
528,0,1,0,1,3.4989180000000033,-10058.96875,0,0,0,0,0.2291160000000012,0.20515100000000075,-0.04056900000000141,0.18291500000000127
529,0.373956594,0.626043406,0.329718004,0.670281996,-2.2172270000000083,-4105.159299999999,40,257,0,0,0.04776999999999987,-0.17867700000000042,-0.04993199999999831,-0.19191000000000003
530,0.33572711,0.66427289,0.332627119,0.667372881,-0.8792369999999963,-96.95074999999633,40,257,0,0,0.06465299999999985,-0.1886520000000047,-0.05467600000000061,-0.15457500000000124
531,0.537151703,0.462848297,0.330291971,0.669708029,0.1614890000000031,-326.6828699999969,33,208,0,0,0.05950199999999839,-0.21270700000000176,-0.05886500000000083,-0.1591760000000022
532,0.51000834,0.48999166,0.329837941,0.670162059,-1.8680790000000016,-5820.69682,-146,-73,0,0,0.045705999999999136,-0.18114899999999778,-0.07940900000000184,-0.17090999999999923
533,0.388871122,0.611128878,0.38381201,0.61618799,-0.31475900000000223,-100.45998999999938,65,244,0,0,0.05298300000000111,-0.18051200000000023,-0.07170500000000146,-0.14509999999999934
534,0.470421202,0.529578798,0.577464789,0.422535211,-14.501882999999992,-11697.839460000003,40,257,0,0,0.052879000000000786,-0.056339999999998724,-0.07363100000000244,-0.08850900000000195
535,0.333702473,0.666297527,0.407732865,0.592267135,-9.502601999999996,-10457.145339999995,-463,-4808,0,0,0.046136999999998096,-0.10945899999999398,-0.07436399999999921,-0.06894299999999731
536,0.264399722,0.735600278,0.413006757,0.586993243,-5.330467999999996,-3933.688009999998,0,0,0,0,0.06664100000000062,-0.003962999999998829,-0.05207799999999807,-0.002224000000005333
537,0.509029345,0.490970655,0.4,0.6,-10.945399000000009,-14455.347169999994,-169,-965,0,0,0.08855999999999753,-0.03736799999999363,-0.08447699999999969,-0.059597000000003675
538,0.530605871,0.469394129,0.412972085,0.587027915,-8.182212,-7422.693329999998,-493,-5013,0,0,0.06140100000000004,-0.04736400000000174,-0.0659080000000003,-0.0029450000000039722
539,0.569134078,0.430865922,0.45785124,0.54214876,-8.052442999999997,-2991.474599999994,-493,-5013,0,0,0.09120199999999912,0.09111800000000159,-0.09197400000000044,0.1077279999999945
540,0.710628394,0.289371606,0.526415094,0.47358490600000003,-11.376777000000004,-13984.462479999998,-21,-339,0,0,0.12214999999999776,0.0937240000000017,-0.10219899999999882,0.09766000000000474
541,0.595794393,0.404205607,0.529661017,0.470338983,-61.108502999999985,-24751.70299999998,-24,-603,0,0,0.0702270000000027,0.24601700000000193,-0.10643599999999864,0.1731719999999939
542,0.546802595,0.453197405,0.527012128,0.472987872,-12.99576300000001,-25450.99179,-193,-1568,0,0,0.06263799999999975,0.11556200000000416,-0.07734100000000055,0.10126900000000205
543,0.433167369,0.566832631,0.44011976,0.55988024,-44.07293600000003,-20185.709300000002,-493,-5220,0,0,0.031099000000001098,-0.03569399999999945,0.016425000000001688,0.0015939999999972088
544,0.577292111,0.422707889,0.440816327,0.559183673,-35.31407100000001,-12515.218430000008,-48,-225,0,0,0.05280299999999727,0.37062099999999987,-0.057000999999999635,0.1875570000000053
545,0.452973429,0.547026571,0.441860465,0.558139535,-10.654166999999994,-6238.86982,-841,-6367,0,0,0.03425200000000217,0.04284300000000485,-0.002852000000000743,0.08024599999999538
546,0.552377415,0.447622585,0.408619314,0.591380686,-11.901534999999996,-13145.438870000002,88,513,0,0,0.05902099999999777,0.12664000000000186,-0.07758300000000062,0.12836500000000228
547,0.396053898,0.603946102,0.416570771,0.583429229,-20.290222999999997,-11580.561849999998,0,0,0,0,0.0535199999999989,0.0787119999999959,-0.05152799999999935,0.12467900000000043
548,0.300395257,0.699604743,0.47184466,0.52815534,-37.52759800000001,-21054.982799999998,0,0,0,0,0.04272399999999976,0.1374670000000009,-0.010999000000001757,0.14111699999999416
549,0.331705332,0.668294668,0.284632035,0.715367965,-6.174907000000005,-2535.5206800000014,0,0,0,0,0.05690500000000043,0.12424100000000493,-0.02892699999999948,0.12344000000000221
550,0.331877729,0.668122271,0.283540802,0.716459198,-13.229095000000001,-2790.5735399999976,-99,-1074,0,0,-0.06303799999999882,-0.1640429999999995,0.06758500000000112,-0.13281999999999528
551,0.688135593,0.311864407,0.338461538,0.661538462,-62.441254999999956,-45485.43199999991,-153,-1906,0,0,-0.03503000000000256,-0.10971400000000386,0.18110200000000276,-0.007633000000005552
552,0.248105104,0.751894896,0.331775701,0.668224299,-48.45198700000003,-46761.50020000001,-482,-2394,0,0,-0.06496999999999886,-0.12871200000000016,0.09768299999999996,-0.12308500000000322
553,0.207674944,0.792325056,0.25413403,0.74586597,-1.8045410000000004,-560.4855099999986,-566,-11407,0,0,-0.04742399999999947,-0.04417800000000227,0.0586870000000026,-0.014384999999997206
554,0.264164827,0.735835173,0.319073084,0.680926916,-11.352546999999987,-14099.716000000015,20,-832,0,296,-0.026360000000000383,-0.016403000000003942,0.11107700000000165,-0.03439699999999846
555,0.260646485,0.739353515,0.286343612,0.713656388,0.6108490000000018,-338.6175599999988,-493,-5013,0,0,0.07345500000000271,-8.290000000013009e-4,0.1278889999999997,-0.022557000000000826
556,0.164736165,0.835263835,0.320895522,0.679104478,-5.471373999999997,932.6376400000008,37,-622,0,296,-0.017043999999998505,0.01997300000000024,0.07372900000000016,-0.006603999999995835
557,0.181410974,0.818589026,0.362680683,0.637319317,0.5955710000000067,-129.28539000000455,-104,-3272,0,296,-0.0160979999999995,0.054133999999997684,0.05009899999999945,0.03676999999999708
558,0.194155844,0.805844156,0.358649789,0.641350211,-8.088683000000003,-3329.6155900000012,-104,-3272,0,296,-0.0162009999999988,0.07294499999999715,0.03429399999999916,0.061804999999999666
559,0.40419708,0.59580292,0.247588424,0.752411576,-2.9622379999999993,-3668.8607090000005,0,0,0,0,0.009578000000001197,0.11141500000000093,-0.08124300000000062,0.14572500000000588
560,0.337016575,0.662983425,0.245098039,0.754901961,-9.284375000000011,-584.058400000009,0,0,0,0,0.12113399999999785,0.33593400000000173,-0.12790899999999894,0.21271899999999988
561,0.376838235,0.623161765,0.248677249,0.751322751,-30.98296399999998,-1404.3263000000152,-593,-5500,0,0,0.023296999999999457,-0.10109700000000288,0.008510999999998603,-0.03317200000000042
562,0.333521445,0.666478555,0.275960171,0.724039829,-9.25591,-8935.973360000004,-493,-5013,0,0,-0.010298999999999836,-0.07378699999999583,0.040630000000000166,-0.05902799999999786
563,0,1,0,1,-1.4286600000000078,5943.759729999998,-493,-5013,0,0,-0.055869999999998754,-0.07749199999999945,0.053311000000000774,0.003269000000003075
564,0,1,0,1,-3.630178000000001,-5971.983240000001,-493,-5013,0,0,-0.006318999999997743,-0.05965400000000187,0.07452200000000175,0.043922000000002015
565,0.284332689,0.715667311,0.429104478,0.570895522,-30.460350000000005,-6495.821499999991,-493,-5013,0,0,-0.023089999999999833,-0.11884700000000237,0.03954299999999833,0.02981600000000384
566,0.378084373,0.621915627,0.429411765,0.570588235,-11.121641000000011,-11278.766500000012,0,0,0,0,0.025020000000001374,0.015076000000000533,0.037366999999999706,0.0841570000000047
567,0.22442121,0.77557879,0.290546401,0.709453599,-11.83177400000001,-13056.916450000004,-493,-5013,0,0,0.027582000000002438,-0.022617000000003884,0.01956000000000202,-0.006748000000001753
568,0.258426966,0.741573034,0.298804781,0.701195219,-3.154820000000001,-3770.6073079999996,0,0,0,0,0.018283999999997746,0.03611000000000075,0.026700999999999198,-0.015464999999998952
569,0.308789514,0.691210486,0.388312912,0.611687088,-25.002342999999996,-39532.71340000001,-634,-6038,0,0,0.001450999999999425,-0.029727999999998644,0.04716799999999921,-0.06860299999999597
570,0.181727905,0.818272095,0.171088747,0.828911253,-18.340039999999988,-11252.977899999998,0,0,0,0,0.03397899999999865,-0.14439400000000546,0.002265999999998769,0.024173999999995033
571,0.113515032,0.886484968,0.172067901,0.827932099,-4.500122000000005,-6562.075839999998,105,501,0,0,0.019719999999999516,0.012183999999997752,0.005305999999997368,0.0996239999999986
572,0.19106408,0.80893592,0.390667887,0.609332113,-27.721832000000006,-17644.59129999997,65,244,0,0,-0.011984999999999246,0.07651899999999756,0.08185999999999893,0.07413100000000128
573,0.09521508,0.90478492,0.389400922,0.610599078,1.4491119999999995,-356.3949200000061,65,244,0,0,0.0046759999999999025,0.15601699999999852,0.06416499999999914,0.26969599999999616
574,0.10923277,0.89076723,0.388888889,0.611111111,1.1946810000000028,-1295.1207600000052,0,0,0,0,0.001120000000000232,0.12506499999999932,0.08893300000000082,0.0896720000000002
575,0.1183391,0.8816609,0.198948291,0.801051709,-2.360904000000005,-1446.9668999999994,65,244,0,0,0.003931000000001461,0.11414699999999556,0.048355000000000814,0.10271900000000045
576,0.097222222,0.902777778,0.192178771,0.807821229,-0.24089399999999728,-86.02836000000025,65,244,0,0,0.008818000000001547,0.15174899999999525,0.037863000000001534,0.04846899999999721
577,0.495759118,0.504240882,0.330227743,0.669772257,-0.8593879999999956,-169.39132000000245,-26,-436,0,-296,-0.0021900000000023567,0.07486699999999757,0.021443000000001433,0.13652400000000142
578,0.072372561,0.927627439,0.158432709,0.841567291,-1.4289540000000045,-3092.167420000005,65,244,0,0,0.008888999999999925,0.1461710000000025,0.025832999999998663,0.15614700000000425
579,0,1,0,1,-1.8396410000000003,-357.5484000000015,-493,-5013,0,0,0.15082100000000054,-0.04796599999999529,0.7079200000000014,-0.043807999999998515
580,0.272727273,0.727272727,0.461883408,0.538116592,6.6689870000000155,-572.1974000000046,-448,-4617,0,0,0.12097200000000186,-0.20355200000000195,0.7561970000000002,-0.34947400000000073
581,0.142857143,0.857142857,0.459459459,0.540540541,-58.31651900000003,-50135.9057,-63,-3435,0,0,-0.00226199999999821,-0.09494199999999964,0.33781700000000114,-0.19054600000000121
582,0.345808383,0.654191617,0.461309524,0.538690476,-9.805305000000004,-3365.880530000002,-593,-5321,0,0,-0.009253999999998541,-0.1293100000000038,0.13077900000000042,-0.0911830000000009
583,0.56987116,0.43012884,0.458885942,0.541114058,-148.0424069999999,-62136.03119999997,-639,-7562,0,0,-0.05619300000000038,-0.1266999999999996,0.1502250000000025,-0.18221499999999935
584,0.241108071,0.758891929,0.279389313,0.720610687,-10.92205199999998,-8749.498089999994,-493,-5013,0,0,-0.09570700000000087,-0.06533799999999701,0.03831600000000002,-0.07765099999999592
585,0.22378805,0.77621195,0.288831836,0.711168164,1.265847000000008,451.71239999998943,-2682,-15824,0,0,-0.08211500000000171,-0.08897400000000033,0.045704999999999885,-0.03018900000000002
