"","TAZ_ID","State","County","Town","RPA","pop_pct_min","pop_pct_non-min","pop_pct_low","pop_pct_non_low","nb_Jobs60Trn","nb_Retl60Trn","nb_HEdu40Trn","nb_Heal40Trn","nb_TrnProdTm","nb_TrnAttrTm","nb_HwyProdTm","nb_HwyAttrTm","nb_CongVMT_sqmi","nb_CO_sqmi","b_Jobs60Trn","b_Retl60Trn","b_HEdu40Trn","b_Heal40Trn","b_TrnProdTm","b_TrnAttrTm","b_HwyProdTm","b_HwyAttrTm","b_CongVMT_sqmi","b_CO_sqmi"
"1588",1684,"MA","Norfolk","Canton","MAPC",0.384615385,0.615384615,0,1,0,0,0,0,0,0,29.268984,29.191076,0,0,0,0,0,0,0,0,29.280342,29.194136,0,0
"1589",1685,"MA","Norfolk","Canton","MAPC",0.225484439,0.774515561,0.293478261,0.706521739,3020,278,0,0,67.326218,66.496994,22.941357,22.891083,21587.47164,31.929323,3020,278,0,0,67.34153,66.499008,22.944054,22.894716,21570.54998,31.950531
"1590",1686,"MA","Norfolk","Canton","MAPC",0.278899083,0.721100917,0.241469816,0.758530184,0,0,0,0,93.22683,100.512856,19.713736,19.683214,59492.5527,91.511276,0,0,0,0,93.25708,100.518547,19.733917,19.709728,59372.0523,91.579433
"1591",1687,"MA","Norfolk","Canton","MAPC",0.098214286,0.901785714,0.283018868,0.716981132,0,0,0,0,0,0,30.916262,30.830299,73574.51898,88.447365,0,0,0,0,0,0,30.932146,30.839491,73461.35642,88.346308
"1592",1688,"MA","Norfolk","Canton","MAPC",0.279599271,0.720400729,0.274382315,0.725617685,0,0,0,0,0,0,23.141119,23.099144,20244.95975,30.335133,0,0,0,0,0,0,23.159449,23.124174,20244.83948,30.33708
"1593",1689,"MA","Norfolk","Randolph","MAPC",0.614575507,0.385424493,0.307163886,0.692836114,2650,603,0,0,90.943481,95.053825,20.237185,20.220564,160407.2746,231.731168,2650,603,0,0,91.056671,95.2314,20.218008,20.21825,160340.5596,231.683175
"1594",1690,"MA","Norfolk","Randolph","MAPC",0.709958697,0.290041303,0.332467532,0.667532468,3174,706,0,0,90.266418,92.732193,22.078463,21.70178,0,4.105037,3174,706,0,0,90.786613,93.29409,22.119709,21.740377,0,4.095479
"1595",1691,"MA","Norfolk","Randolph","MAPC",0.58640553,0.41359447,0.356643357,0.643356643,2390,665,0,0,83.698364,87.968544,22.888338,22.98641,92812.77172,143.658143,2390,665,0,0,83.545555,87.805824,22.854692,22.983524,95263.20759,142.595412
"1596",1692,"MA","Norfolk","Randolph","MAPC",0.584521385,0.415478615,0.332998997,0.667001003,6257,848,0,0,82.624557,91.513123,21.570637,21.513983,17947.06319,30.419076,6257,848,0,0,82.515091,91.381302,21.559767,21.511688,17981.79348,30.453244
"1597",1693,"MA","Norfolk","Randolph","MAPC",0.570252187,0.429747813,0.342377261,0.657622739,7049,1305,0,0,83.002037,84.921913,20.511858,20.445709,32517.8954,54.051619,7049,1305,0,0,82.988167,84.91993,20.504721,20.444977,33362.30982,54.070587
"1598",1694,"MA","Norfolk","Randolph","MAPC",0.6179941,0.3820059,0.454140695,0.545859305,8260,1831,0,0,78.874336,82.400276,19.290844,19.143576,18376.28319,29.63192,8260,1831,0,0,78.98745,82.536339,19.277824,19.15139,17854.51587,29.562158
"1599",1695,"MA","Norfolk","Randolph","MAPC",0.609106529,0.390893471,0.390941597,0.609058403,7991,1835,0,0,81.113289,83.27549,19.640017,19.476242,16301.37282,19.471269,7991,1835,0,0,81.249939,83.449921,19.636539,19.485971,16342.0326,19.728175
"1600",1696,"MA","Norfolk","Randolph","MAPC",0.617964534,0.382035466,0.361556064,0.638443936,13344,2319,0,0,81.969276,86.662689,20.361832,20.084072,11007.41755,18.993295,13344,2319,0,0,82.090691,86.810974,20.278248,20.089897,11038.55455,19.020179
"1601",1697,"MA","Norfolk","Randolph","MAPC",0.546613896,0.453386104,0.375146542,0.624853458,11807,2323,0,0,71.059402,79.583946,20.988161,20.584282,18580.8478,41.144674,11807,2323,0,0,71.036537,79.581642,20.977976,20.587698,18177.97942,41.30272
"1602",1698,"MA","Norfolk","Randolph","MAPC",0.554852321,0.445147679,0.373762376,0.626237624,15596,2919,0,0,61.600681,64.218803,20.652498,20.422234,16619.36939,42.865802,15596,2919,0,0,61.594723,64.227859,20.642981,20.425034,14247.89713,42.728633
"1603",1699,"MA","Norfolk","Randolph","MAPC",0.321428571,0.678571429,0.387096774,0.612903226,4035,698,0,0,65.0952,69.322815,20.797014,20.280842,58378.6982,78.310607,4035,698,0,0,65.105125,69.320137,20.803406,20.282509,58252.34079,77.808558
"1604",1700,"MA","Norfolk","Randolph","MAPC",0.720379147,0.279620853,0.368146214,0.631853786,8057,1408,0,0,63.00106,65.843956,20.175753,19.947886,39778.70055,48.266934,8057,1408,0,0,62.948551,65.806831,20.161476,19.948606,39542.42898,47.659298
"1605",1701,"MA","Norfolk","Randolph","MAPC",0.640538401,0.359461599,0.36744186,0.63255814,11433,2150,0,0,58.449398,59.082176,18.542467,18.24789,0,8.601521,11433,2150,0,0,58.374695,59.077744,18.541039,18.252768,0,8.604984
"1606",1702,"MA","Norfolk","Randolph","MAPC",0.594730238,0.405269762,0.373395566,0.626604434,50129,7175,0,0,58.813862,59.313427,18.53046,18.278044,26689.76832,51.930088,50129,7175,0,0,58.793354,59.32394,18.525984,18.283518,27759.57866,52.009652
"1607",1703,"MA","Norfolk","Randolph","MAPC",0.590159016,0.409840984,0.368277119,0.631722881,29689,4712,0,0,62.737919,63.184345,18.600119,18.263037,6699.427289,23.560904,29689,4712,0,0,62.738853,63.163441,18.596346,18.268562,6689.394353,23.578322
"1608",1728,"MA","Norfolk","Holbrook","MAPC",0.204258675,0.795741325,0.360451977,0.639548023,7046,732,0,0,80.944283,82.958275,17.948957,17.835278,4681.057278,15.05923,7046,732,0,0,80.950569,82.980537,17.951488,17.839542,4300.521274,15.161256
"1609",1729,"MA","Norfolk","Holbrook","MAPC",0.210176991,0.789823009,0.341029024,0.658970976,8048,955,0,165,75.162033,65.658554,17.575377,17.454329,37329.98289,48.093865,8048,955,0,165,75.227249,66.984016,17.575346,17.457621,37251.0003,48.117185
"1610",1730,"MA","Norfolk","Holbrook","MAPC",0.187440533,0.812559467,0.28627451,0.71372549,21766,3133,0,165,69.433228,59.938721,18.409075,18.271784,7166.117003,18.230262,21766,3133,0,165,69.412186,59.881317,18.398445,18.273285,7166.712016,18.218069
"1611",1731,"MA","Norfolk","Holbrook","MAPC",0.156816391,0.843183609,0.286324786,0.713675214,3392,536,0,0,85.296127,86.244606,18.349251,18.254148,9277.030652,19.222109,3392,536,0,0,85.341469,86.307854,18.3447,18.260773,10198.03295,19.206485
"1612",1792,"MA","Norfolk","Braintree","MAPC",0.428571429,0.571428571,0,1,28739,5757,0,0,71.333351,73.358383,27.410267,27.552977,165956.9261,232.889559,28739,5757,0,0,71.303085,73.335228,27.430956,27.557335,166415.3821,233.163701
"1613",1793,"MA","Norfolk","Braintree","MAPC",0,1,0,1,23417,4341,0,0,79.894691,86.058838,27.907602,28.242609,30977.07033,40.303951,23417,4341,0,0,79.878403,85.995544,27.925051,28.246706,30686.01032,39.978834
"1614",1794,"MA","Norfolk","Braintree","MAPC",0,1,0,1,23615,2392,0,0,66.255928,73.092934,22.728657,22.833082,171401.0212,240.323099,23615,2392,0,0,66.20517,73.08902,22.731272,22.829704,170321.1031,239.755514
"1615",1795,"MA","Norfolk","Braintree","MAPC",0.129617193,0.870382807,0.233364574,0.766635426,117989,15397,0,0,59.254871,61.242298,20.742493,20.229942,202661.5147,246.060094,117989,15397,0,0,59.163612,61.149834,20.747377,20.220621,203777.9606,245.967938
"1616",1796,"MA","Norfolk","Braintree","MAPC",0.217036173,0.782963827,0.23415978,0.76584022,17573,3857,0,0,74.412544,71.150894,21.875004,21.955456,18625.7249,25.590797,17573,3857,0,0,74.303139,71.11438,21.851933,21.951921,18653.79741,25.612953
"1617",1797,"MA","Norfolk","Braintree","MAPC",0.106422018,0.893577982,0.234093637,0.765906363,547382,60508,0,315,51.319775,51.452278,19.022654,18.65346,76240.01961,109.163833,543088,60324,0,315,51.262516,51.311626,19.019367,18.645641,76009.53436,108.736939
"1618",1798,"MA","Norfolk","Braintree","MAPC",0,1,0,1,605831,65592,0,315,50.445587,50.266323,22.38266,21.657759,600008.8066,549.588667,605581,65590,0,315,50.360973,50.157047,22.383966,21.640388,598658.9133,547.056629
"1619",1799,"MA","Norfolk","Braintree","MAPC",0.159340659,0.840659341,0.225352113,0.774647887,15799,4038,0,152,74.319672,79.526237,28.041809,28.045956,17236.27893,22.796049,15799,4038,0,152,74.2229,79.511986,28.04727,28.050026,17291.16785,22.861473
"1620",1800,"MA","Norfolk","Braintree","MAPC",0.121281465,0.878718535,0.224657534,0.775342466,19652,4565,0,152,82.328369,82.052536,24.067736,23.886259,19044.18381,24.575359,19652,4565,0,152,82.160912,81.952484,24.035114,23.885456,19030.0717,24.594574
"1621",1801,"MA","Norfolk","Braintree","MAPC",0.205940594,0.794059406,0.226890756,0.773109244,113739,14313,0,0,54.241558,54.569984,18.776991,18.734692,5245.017675,9.551872,113739,14313,0,0,54.319603,54.425411,18.772057,18.743635,3394.249784,9.493027
"1622",1802,"MA","Norfolk","Braintree","MAPC",0.094323144,0.905676856,0.225,0.775,55749,8006,0,0,62.882801,62.118256,19.531952,19.194822,15112.43973,22.23585,55749,8006,0,0,62.700089,61.943954,19.494341,19.188326,15013.90439,22.104882
"1623",1803,"MA","Norfolk","Braintree","MAPC",0.138844727,0.861155273,0.236467236,0.763532764,163839,15896,0,317,57.037376,58.230858,19.561966,18.99579,45307.08313,69.044803,163839,15896,0,317,57.126011,58.182465,19.528078,18.989174,46043.02007,69.144858
"1624",1804,"MA","Norfolk","Braintree","MAPC",0.081651955,0.918348045,0.246218487,0.753781513,5580,1171,0,0,77.876389,80.229324,20.010738,19.927572,16135.42841,30.915304,5580,1171,0,0,77.892708,80.243393,20.003653,19.932735,16136.90787,30.854229
"1625",1805,"MA","Norfolk","Braintree","MAPC",0.116666667,0.883333333,0.245575221,0.754424779,3199,815,0,0,87.654953,88.570015,19.280949,19.068701,20609.24835,30.086048,3701,819,0,0,87.634422,88.562805,19.251976,19.075413,22489.83101,29.954022
"1626",1806,"MA","Norfolk","Braintree","MAPC",0.117554859,0.882445141,0.270916335,0.729083665,8590,1866,0,165,72.870293,73.334007,18.99826,19.079403,18896.72297,36.028476,8590,1866,0,165,72.784935,73.306091,18.992229,19.078827,19547.61701,36.122092
"1627",1807,"MA","Norfolk","Braintree","MAPC",0.214258627,0.785741373,0.254528986,0.745471014,348973,34948,0,152,58.394875,58.538445,18.715477,18.481876,110055.0823,116.767319,348973,34948,0,152,58.339764,58.460926,18.64152,18.474672,109815.5104,116.172162
"1628",1808,"MA","Norfolk","Braintree","MAPC",0.168831169,0.831168831,0.290322581,0.709677419,543821,57557,0,315,52.749283,52.555244,19.940245,19.729052,48325.29,75.362135,538635,57201,0,315,52.7981,52.549732,19.934963,19.739429,48130.79528,75.122943
"1629",1809,"MA","Norfolk","Braintree","MAPC",0.172441579,0.827558421,0.221411192,0.778588808,33901,5103,0,0,73.381035,64.015625,19.646299,19.350346,237770.3002,254.728612,33901,5103,0,0,73.447212,64.083252,19.689186,19.33849,237704.1068,255.535907
"1630",1810,"MA","Norfolk","Braintree","MAPC",0.130434783,0.869565217,0.177954847,0.822045153,169348,16811,0,0,61.411633,60.951172,18.132971,17.939281,30843.51424,67.000215,169348,16811,0,0,61.329472,60.863434,18.125227,17.923964,30643.30524,66.686363
"1631",1811,"MA","Norfolk","Braintree","MAPC",0.215773301,0.784226699,0.269157088,0.730842912,316705,29803,0,0,58.03413,57.154259,19.042192,18.706844,128923.9152,140.357824,316705,29803,0,0,57.930992,57.049484,19.04073,18.69178,129269.0652,140.448932
"1632",1812,"MA","Norfolk","Braintree","MAPC",0.104270873,0.895729127,0.24184261,0.75815739,37610,6515,0,0,63.377552,66.503387,18.429953,17.550884,82444.99783,135.591112,37610,6515,0,0,63.05687,66.134529,18.431252,17.515371,83274.34383,135.050812
"1633",1813,"MA","Norfolk","Braintree","MAPC",0.124178851,0.875821149,0.358917725,0.641082275,25443,4583,0,16,75.002983,63.689152,18.572767,17.883221,41994.37745,70.344234,25443,4583,0,16,74.755287,63.381756,18.615751,17.824671,42412.66746,70.3581
"1634",1814,"MA","Norfolk","Braintree","MAPC",0.362580645,0.637419355,0.396381579,0.603618421,16243,2873,0,16,74.663017,59.009716,18.097719,17.496904,26312.89806,35.867343,16243,2873,0,16,74.279724,58.700832,18.136879,17.456688,26414.6209,36.003367
"1635",1815,"MA","Norfolk","Weymouth","MAPC",0.062086514,0.937913486,0.325581395,0.674418605,11594,1826,0,0,71.849823,68.789398,19.043959,18.958788,5601.108319,9.420683,11594,1826,0,0,70.522194,67.858574,18.983633,18.890167,5467.255777,9.4228
"1636",1816,"MA","Norfolk","Weymouth","MAPC",0.085320615,0.914679385,0.325699746,0.674300254,15018,2791,0,0,66.92337,63.140358,19.772844,19.755671,0,2.828787,15018,2791,0,0,66.04863,62.506283,19.74033,19.695765,0,2.831419
"1637",1817,"MA","Norfolk","Weymouth","MAPC",0.117676515,0.882323485,0.291044776,0.708955224,19527,3850,0,0,63.303417,60.307838,19.134964,19.019852,88577.33371,139.55231,19527,3850,0,0,62.511379,59.700169,19.106039,18.961025,88122.2455,139.299126
"1638",1818,"MA","Norfolk","Weymouth","MAPC",0.058928571,0.941071429,0.28375286,0.71624714,13396,2345,0,0,64.170044,64.533539,18.88743,18.876013,25374.92055,52.548304,13396,2345,0,0,63.157234,63.678402,18.844995,18.826847,25426.8935,52.622277
"1639",1819,"MA","Norfolk","Weymouth","MAPC",0.085557837,0.914442163,0.267950963,0.732049037,7855,1513,0,0,67.717201,63.592319,17.840658,17.838606,33907.10632,60.818169,7855,1513,0,0,67.629959,63.477516,17.825352,17.826868,33921.02808,59.530158
"1640",1820,"MA","Norfolk","Weymouth","MAPC",0.074020319,0.925979681,0.269151139,0.730848861,6010,1367,0,0,75.549881,67.624298,18.73966,18.54067,0,9.618261,6010,1367,0,0,75.024216,67.194595,18.716187,18.508556,0,9.697379
"1641",1821,"MA","Norfolk","Weymouth","MAPC",0.130627774,0.869372226,0.407224959,0.592775041,110559,11382,0,0,69.993729,64.370926,18.869556,18.58865,76360.29696,103.321363,110559,11382,0,0,69.89917,64.306671,18.850815,18.563007,76345.68794,103.852519
"1642",1822,"MA","Norfolk","Weymouth","MAPC",0.052585451,0.947414549,0.313152401,0.686847599,13188,2286,0,0,70.14959,58.646332,18.080404,17.941685,0,1.990729,13188,2286,0,0,69.99015,58.539425,18.063185,17.932693,0,1.930132
"1643",1823,"MA","Norfolk","Weymouth","MAPC",0.135291984,0.864708016,0.337698784,0.662301216,16979,2738,0,0,59.686886,59.175373,16.941257,16.837406,30194.02446,62.639119,16979,2738,0,0,59.540073,59.02523,16.931719,16.831823,30372.77312,62.942662
"1644",1824,"MA","Norfolk","Weymouth","MAPC",0.093142272,0.906857728,0.410288582,0.589711418,17804,2995,0,0,72.708702,70.273605,19.970718,19.767942,26354.11871,52.105451,17804,2995,0,0,72.631912,70.271904,19.954399,19.760015,26402.54564,52.598307
"1645",1825,"MA","Norfolk","Weymouth","MAPC",0.186231244,0.813768756,0.407476636,0.592523364,21060,3902,0,0,75.044861,62.310062,20.02706,19.826517,0,4.696881,21060,3902,0,0,75.052795,62.378674,20.03159,19.82629,0,4.649663
"1646",1826,"MA","Norfolk","Weymouth","MAPC",0.149305556,0.850694444,0.424823411,0.575176589,9431,1567,0,0,71.666031,66.860794,17.10244,16.968046,22777.23415,39.104584,9431,1567,0,0,71.57711,66.786018,17.07506,16.960905,22806.58531,39.148587
"1647",1827,"MA","Norfolk","Weymouth","MAPC",0.180510441,0.819489559,0.443204868,0.556795132,11759,2133,0,0,71.518433,66.098915,18.992214,18.82683,0,0,11759,2133,0,0,71.368004,65.979538,18.967598,18.813772,0,0
"1648",1828,"MA","Norfolk","Weymouth","MAPC",0.067168864,0.932831136,0.379095164,0.620904836,15614,2435,0,0,66.667877,64.053299,19.14802,18.954224,32024.27545,47.394243,15614,2435,0,0,66.509125,63.884495,19.140251,18.945578,31987.81374,47.740436
"1649",1829,"MA","Norfolk","Weymouth","MAPC",0.058823529,0.941176471,0.29040404,0.70959596,10001,2058,0,0,72.552254,70.866417,18.600813,18.630415,96049.58328,118.571244,10001,2058,0,0,72.42231,70.804535,18.604355,18.626968,96110.2322,119.335819
"1650",1830,"MA","Norfolk","Weymouth","MAPC",0.026086957,0.973913043,0.41025641,0.58974359,9945,2134,0,0,85.373299,72.73027,21.828098,21.954979,60284.33256,82.707532,9945,2134,0,0,85.442345,72.707825,21.829096,21.956964,60754.61922,83.461014
"1651",1831,"MA","Norfolk","Weymouth","MAPC",0.19765625,0.80234375,0.42732049,0.57267951,11123,1928,0,0,86.207939,64.128426,19.471193,19.424643,60705.01812,80.886003,11123,1928,0,0,86.235001,64.010246,19.467304,19.421207,60683.64118,80.872881
"1652",1832,"MA","Norfolk","Weymouth","MAPC",0.225381622,0.774618378,0.37114094,0.62885906,8568,1668,0,0,51.276829,47.349472,20.086258,19.941624,15705.42216,20.878338,8568,1668,0,0,51.248135,47.318554,20.054203,19.936623,15745.08797,20.950252
"1653",1833,"MA","Norfolk","Weymouth","MAPC",0.120740019,0.879259981,0.295212766,0.704787234,13557,1379,0,0,37.19173,66.951256,20.707375,20.702063,61526.9087,83.617237,13557,1379,0,0,37.223667,67.267471,20.723948,20.712372,61741.63158,84.493601
"1654",1834,"MA","Norfolk","Weymouth","MAPC",0.105263158,0.894736842,0.29122807,0.70877193,3010,709,0,0,29.479813,67.58596,24.491898,24.44099,114449.9311,149.056881,3010,709,0,0,29.433479,67.587738,24.505051,24.4484,114443.7476,148.975384
"1655",1835,"MA","Norfolk","Weymouth","MAPC",0.219547989,0.780452011,0.275535939,0.724464061,8138,721,0,0,54.548317,72.723534,21.041201,20.909145,92411.22412,133.75718,8138,721,0,0,54.529156,72.821136,21.024633,20.913603,92730.54318,134.081178
"1656",1836,"MA","Norfolk","Weymouth","MAPC",0.078929766,0.921070234,0.225,0.775,8941,453,0,0,50.165798,68.218987,18.262232,18.092817,50500.15569,81.530601,8941,453,0,0,50.193874,68.614731,18.249521,18.092791,50623.1502,81.773918
"1657",1837,"MA","Norfolk","Weymouth","MAPC",0.123063302,0.876936698,0.298449612,0.701550388,6230,194,0,0,31.246128,71.641518,17.041508,16.949366,24566.70482,34.440456,6230,194,0,0,31.254448,71.771431,17.02467,16.957973,24609.63096,34.486545
"1658",1838,"MA","Norfolk","Weymouth","MAPC",0.03516029,0.96483971,0.309957924,0.690042076,0,0,0,0,0,0,19.473639,19.332819,78600.76565,122.145911,0,0,0,0,0,0,19.460531,19.341665,78620.41636,122.143924
"1659",1839,"MA","Norfolk","Weymouth","MAPC",0.054054054,0.945945946,0.240534521,0.759465479,6230,194,0,0,41.524605,76.156731,20.004229,19.983643,16303.01723,26.279388,6230,194,0,0,41.529705,76.248062,20.014357,19.990732,16232.66178,26.050819
"1660",1840,"MA","Norfolk","Weymouth","MAPC",0.093877551,0.906122449,0.28042328,0.71957672,9878,742,0,303,39.192169,68.532379,23.184872,22.95331,84416.61258,157.451221,9878,742,0,303,39.194008,68.670525,23.198994,22.962416,84643.97203,157.62528
"1661",1841,"MA","Norfolk","Weymouth","MAPC",0,1,0,1,3699,517,0,0,31.542835,73.560326,26.208515,26.322598,0,0,3699,517,0,0,31.539791,73.602684,26.230404,26.335583,0,0
"1662",1842,"MA","Norfolk","Weymouth","MAPC",0.082828283,0.917171717,0.268518519,0.731481481,6692,445,0,0,44.365696,72.258667,21.828129,21.753283,59752.25773,71.211485,6692,445,0,0,44.366276,72.352577,21.830484,21.760948,59575.19728,71.050234
"1663",1843,"MA","Norfolk","Weymouth","MAPC",0.214987715,0.785012285,0.322826087,0.677173913,5682,83,0,0,86.033669,86.652878,18.376484,18.412155,4127.274242,5.554589,5682,83,0,0,86.389336,86.926674,18.372879,18.420742,4118.953269,5.549159
"1664",1844,"MA","Norfolk","Weymouth","MAPC",0.076811067,0.923188933,0.323004695,0.676995305,0,0,0,0,52.680664,84.19223,18.811232,19.066219,12927.12965,28.352365,0,0,0,0,52.681297,84.279793,18.790159,19.074507,12930.24692,28.382963
"1665",1845,"MA","Norfolk","Weymouth","MAPC",0.092889174,0.907110826,0.243670886,0.756329114,0,0,0,0,90.376045,90.822495,19.212883,19.25514,20478.55209,41.005466,0,0,0,0,90.69503,91.035141,19.213615,19.263571,20024.54927,40.96985
"1666",1846,"MA","Norfolk","Weymouth","MAPC",0.092291557,0.907708443,0.24433657,0.75566343,2935,845,0,0,81.179771,87.391647,19.090916,19.251497,32510.87558,54.881084,2935,845,0,0,81.330833,87.539009,19.095827,19.263321,32524.76192,55.400316
"1667",1847,"MA","Norfolk","Weymouth","MAPC",0.137931034,0.862068966,0.323353293,0.676646707,2935,845,0,0,97.536736,88.350533,20.443232,20.720863,20567.09154,30.275978,2324,468,0,0,98.844803,88.616898,20.446289,20.729536,20565.82047,30.265534
"1668",1848,"MA","Plymouth","Hull","MAPC",0.048255062,0.951744938,0.30109671,0.69890329,44539,4918,0,0,79.955704,158.797806,18.548674,18.310827,0,16.603378,44539,4918,0,0,80.025093,159.423264,18.553841,18.319269,0,16.613823
"1669",1849,"MA","Plymouth","Hull","MAPC",0.068520758,0.931479242,0.313181368,0.686818632,0,0,0,0,119.22123,201.940521,20.292105,19.403107,0,22.613529,0,0,0,0,119.253372,201.896866,20.29944,19.412224,0,22.623261
"1670",1850,"MA","Plymouth","Hull","MAPC",0.059657906,0.940342094,0.327272727,0.672727273,0,0,0,0,155.895401,177.302902,19.080635,18.667366,23348.51371,38.731063,0,0,0,0,155.896576,177.288437,19.087063,18.674822,23353.28493,38.742075
"1671",1851,"MA","Plymouth","Hull","MAPC",0.058583106,0.941416894,0.336411609,0.663588391,300,78,0,0,173.599319,110.407227,17.455269,17.427496,4659.83652,34.538179,300,78,0,0,173.581284,110.422073,17.461933,17.435392,4659.465566,34.555944
"1672",1852,"MA","Plymouth","Hull","MAPC",0.049200492,0.950799508,0.350574713,0.649425287,0,0,0,0,149.858566,129.899689,18.636475,18.541172,0,16.040362,0,0,0,0,149.835266,129.94635,18.647053,18.552378,0,16.027731
"1673",1853,"MA","Plymouth","Hingham","MAPC",0.045932269,0.954067731,0.219712526,0.780287474,7648,1455,0,0,82.080231,74.17675,19.168579,19.104919,15473.84492,24.188896,7648,1455,0,0,82.306511,74.377991,19.170334,19.104361,15432.82307,24.138292
"1674",1854,"MA","Plymouth","Hingham","MAPC",0.098360656,0.901639344,0.216931217,0.783068783,14873,1738,0,0,63.092323,61.529186,21.106045,20.941172,48879.33518,71.554257,14873,1738,0,0,63.13213,61.567062,21.104073,20.935173,48070.27617,69.755919
"1675",1855,"MA","Plymouth","Hingham","MAPC",0,1,0.071428571,0.928571429,7013,1481,0,0,61.786865,55.789021,24.539522,24.291037,29217.91735,33.987653,7013,1481,0,0,61.77174,55.756763,24.549131,24.289732,30026.59468,33.714468
"1676",1856,"MA","Plymouth","Hingham","MAPC",0.053435115,0.946564885,0.222222222,0.777777778,5707,1140,0,0,76.646904,75.283562,19.296516,19.127396,13719.53002,32.146714,5707,1140,0,0,76.766891,75.419426,19.305807,19.130816,13728.9057,32.227248
"1677",1857,"MA","Plymouth","Hingham","MAPC",0.073878628,0.926121372,0.218914186,0.781085814,9103,1610,0,0,65.83316,63.938736,18.561991,18.464296,0,8.552751,9103,1610,0,0,65.9422,64.060913,18.569004,18.468946,0,8.567886
"1678",1858,"MA","Plymouth","Hingham","MAPC",0.019002375,0.980997625,0.236263736,0.763736264,7141,846,0,0,71.756416,52.720383,17.66629,17.528263,32838.14366,123.092592,7141,846,0,0,71.765907,52.741657,17.673298,17.529594,31383.85267,123.024471
"1679",1859,"MA","Plymouth","Hingham","MAPC",0.0509287,0.9490713,0.270226537,0.729773463,4962,1058,0,0,86.533073,75.095802,18.608002,18.352842,2137.915809,15.717304,4962,1058,0,0,86.64344,75.245125,18.619385,18.363287,2165.382357,15.750614
"1680",1860,"MA","Plymouth","Hingham","MAPC",0.015680684,0.984319316,0.248971193,0.751028807,4008,919,0,0,90.647583,74.056877,17.165508,16.980837,23487.23626,38.368111,4008,919,0,0,90.714973,74.211189,17.169237,16.99132,23467.60234,38.317955
"1681",1861,"MA","Plymouth","Hingham","MAPC",0.031460674,0.968539326,0.235516373,0.764483627,4822,821,0,0,81.579453,67.612762,17.943684,17.768518,210.588139,14.089032,4822,821,0,0,81.671371,67.742355,17.952301,17.779259,211.220681,14.112962
"1682",1862,"MA","Plymouth","Hingham","MAPC",0.049601738,0.950398262,0.170103093,0.829896907,2571,817,0,0,94.311363,86.403038,17.595959,17.378775,838.200623,11.848398,2571,817,0,0,94.260406,86.306046,17.59647,17.373404,828.773069,11.776534
"1683",1863,"MA","Plymouth","Hingham","MAPC",0.045696539,0.954303461,0.281292059,0.718707941,0,0,0,0,0,0,18.278912,18.096613,1300.786821,14.814205,0,0,0,0,0,0,18.273388,18.088202,1299.286492,14.787956
"1684",1864,"MA","Plymouth","Hingham","MAPC",0.044730077,0.955269923,0.293043478,0.706956522,0,0,0,0,0,0,19.916897,19.454439,77702.32977,93.114944,0,0,0,0,0,0,19.920826,19.457563,75093.16934,94.174079
"1685",1865,"MA","Plymouth","Hingham","MAPC",0.024590164,0.975409836,0,1,0,0,0,0,0,0,19.55031,19.48288,915.021465,2.215544,0,0,0,0,0,0,19.554941,19.483391,915.001116,2.213848
"1686",1866,"MA","Plymouth","Hingham","MAPC",0.076923077,0.923076923,0.24,0.76,0,0,0,0,0,0,24.507982,24.72962,55959.15768,56.642588,0,0,0,0,0,0,24.512911,24.733326,55925.23365,56.608941
"1687",1867,"MA","Plymouth","Hingham","MAPC",0.037433155,0.962566845,0.293069307,0.706930693,0,0,0,0,0,0,17.588816,17.198784,725.495511,7.046027,0,0,0,0,0,0,17.600565,17.204758,724.620015,7.035989
"1688",1868,"MA","Plymouth","Hingham","MAPC",0.058468957,0.941531043,0.204339964,0.795660036,2571,817,0,0,106.325531,86.56321,17.227381,17.028595,1088.623263,7.817935,2571,817,0,0,106.344398,86.611382,17.247066,17.039703,929.070255,7.81201
"1689",1869,"MA","Norfolk","Cohasset","MAPC",0.037749546,0.962250454,0.179089027,0.820910973,0,0,0,0,117.675606,122.586876,18.150932,17.92495,0,5.896087,0,0,0,0,117.584816,122.594437,18.164339,17.938557,0,5.882242
"1690",1870,"MA","Norfolk","Cohasset","MAPC",0.039697543,0.960302457,0.179276316,0.820723684,0,0,0,0,127.129257,132.149429,16.834753,16.620487,0,11.604621,0,0,0,0,126.798103,131.841324,16.921909,16.699501,0,11.576389
"1691",1871,"MA","Norfolk","Cohasset","MAPC",0.036204744,0.963795256,0.179001721,0.820998279,0,0,0,0,123.467537,126.295296,15.812389,15.652312,0,2.84647,0,0,0,0,123.418747,126.233086,15.820849,15.661942,0,2.847036
"1692",1872,"MA","Norfolk","Cohasset","MAPC",0.03942428,0.96057572,0.179577465,0.820422535,0,0,0,0,0,0,18.008669,17.806292,6168.198268,12.595381,0,0,0,0,0,0,18.018036,17.813967,6169.084713,12.66617
"1693",1883,"MA","Plymouth","Rockland","MAPC",0.060856865,0.939143135,0.392624729,0.607375271,0,0,0,0,0,0,17.741718,17.790398,1159.172671,5.584524,0,0,0,0,0,0,17.758804,17.794596,1159.400832,5.652726
"1694",1884,"MA","Plymouth","Rockland","MAPC",0.115843271,0.884156729,0.297008547,0.702991453,0,0,0,0,0,0,16.773943,16.719854,0,14.644914,0,0,0,0,0,0,16.773689,16.725929,0,14.606082
