TAZ_ID,State,County,Town,RPA,Minority,Low_inc,Jobs30Hwy,Jobs60Trn,Retl30Hwy,Retl60Trn,HEdu20Hwy,HEdu40Trn,Heal20Hwy,Heal40Trn,TrnProdTm,TrnAttrTm,HwyProdTm,HwyAttrTm,JobsAccCmp,RetlAccCmp,HEduAccCmp,HealAccCmp,CongVMT_sqmi,TotalVMT_sqmi,TotalVHT_sqmi,CO_sqmi,NOX_sqmi,VOC_sqmi,CO2_sqmi
5318,MA,Hampden,Westfield,PVPC,#N/A,#N/A,131470,0,12024,0,0,0,0,0,0,0,20.127855,19.834139,131470,12024,0,0,8669.487613,20288.5541,603.124006,16.698556,0.852335,0.390408,4557.602648
5319,MA,Hampshire,Southampton,PVPC,#N/A,#N/A,94766,0,9306,0,0,0,0,0,0,0,16.218903,16.203009,94766,9306,0,0,0,4962.714541,154.572384,4.155497,0.198982,0.096911,1114.83633
5320,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,107978,0,10439,0,0,0,0,0,97.243744,84.353134,15.529683,15.645283,107631.1875,10405.4707,0,0,7076.519632,22511.50258,674.603587,19.296389,0.988953,0.438753,5131.496847
5321,MA,Hampshire,Hadley,PVPC,#N/A,#N/A,81329,0,7620,0,0,0,0,0,0,0,15.32721,18.849993,81328.99219,7620,0,0,3095.098168,15606.69125,461.793232,13.576771,0.705669,0.301552,3546.221144
5322,MA,Hampden,Springfield,PVPC,#N/A,#N/A,184570,9215,17430,171,0,0,0,0,83.568779,77.499123,16.991131,16.758663,182953.9219,17270.93945,0,0,0,12372.19072,620.756067,12.931317,0.495026,0.311532,3554.419962
5323,MA,Hampden,Westfield,PVPC,#N/A,#N/A,64700,0,6710,0,0,0,0,0,0,0,22.628687,20.395287,64700,6710,0,0,1120.627368,12217.85634,383.927985,11.506182,0.575471,0.245975,2877.870912
5324,MA,Hampshire,Southampton,PVPC,#N/A,#N/A,58111,0,5162,0,0,0,0,0,0,0,18.415848,18.392626,58111,5162,0,0,0,3879.557182,111.22236,3.201707,0.166355,0.073255,847.705622
5325,MA,Hampshire,Hadley,PVPC,#N/A,#N/A,75469,0,7161,0,0,0,0,0,0,0,15.894952,15.432138,75469,7161,0,0,0,6948.480445,199.211414,5.715966,0.302865,0.131106,1524.59902
5326,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,132296,7833,11916,618,0,0,0,0,66.61982,74.762077,19.628595,19.1276,131778.6563,11869.03809,0,0,15335.51971,50647.58141,1081.744148,55.656415,3.251706,0.926437,11601.67564
5327,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,67105,0,6318,0,0,0,0,0,0,0,19.090284,18.90259,67105,6318,0,0,145.835921,14908.58134,427.945631,12.310729,0.637214,0.280752,3267.961176
5328,MA,Hampshire,Hatfield,PVPC,#N/A,#N/A,66312,0,5764,0,0,0,0,0,0,0,18.351318,18.102118,66312,5764,0,0,0,16590.38797,304.254898,18.27867,1.151784,0.288298,3761.308653
5329,MA,Hampshire,Hatfield,PVPC,#N/A,#N/A,84350,0,8281,0,0,0,0,0,0,0,16.553263,16.109459,84350,8281,0,0,0,9674.715117,225.149969,9.507223,0.541551,0.175831,2136.341092
5330,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,86239,0,8431,0,0,0,0,0,0,0,17.938725,17.693459,86239,8431,0,0,62.225388,12923.87318,327.167416,12.07553,0.673751,0.238542,2865.705506
5331,MA,Hampshire,Hatfield,PVPC,#N/A,#N/A,67691,0,6670,0,0,0,0,0,0,0,16.935808,16.492889,67691,6670,0,0,0,1816.627348,51.918757,1.501612,0.076939,0.034321,395.641491
5332,MA,Hampshire,Williamsburg,PVPC,#N/A,#N/A,33791,0,2999,0,0,0,0,0,0,0,16.435785,16.161518,33791,2999,0,0,0,5555.210086,139.406291,4.478512,0.25813,0.098455,1171.369278
5333,MA,Hampshire,Hadley,PVPC,#N/A,#N/A,100896,0,10616,0,0,0,0,0,0,0,15.806354,14.921768,100896,10616,0,0,17392.58708,28694.97956,839.455758,23.944954,1.28812,0.549859,6516.811111
5334,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,103194,2393,11010,213,0,0,0,0,79.290665,74.102798,16.590572,16.278885,102493.0703,10934.92188,0,0,10644.76331,111146.4046,2532.611077,116.321104,7.032011,2.042318,25835.82528
5335,MA,Hampshire,South Hadley,PVPC,#N/A,#N/A,145928,0,14846,0,0,0,0,0,0,0,19.741198,19.780094,145928,14846,0,0,0,563.077802,18.95229,0.472738,0.021168,0.011226,128.592065
5336,MA,Hampshire,South Hadley,PVPC,#N/A,#N/A,131626,0,12905,0,0,0,0,0,131.647385,131.570724,20.357439,19.919956,131591.3281,12901.60059,0,0,779.142488,8199.841849,204.939754,6.709781,0.384196,0.145653,1740.443372
5337,MA,Hampshire,South Hadley,PVPC,#N/A,#N/A,173745,0,16551,0,0,0,0,0,0,0,18.702454,18.687895,173745,16551,0,0,0,2461.007868,123.064257,2.573769,0.095103,0.061999,702.308593
5338,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,109857,0,9507,0,0,0,0,0,73.367363,80.130241,16.313843,16.38031,109519.7734,9477.816406,0,0,0,10553.88953,326.274147,8.769631,0.422675,0.204634,2348.984301
5339,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,89266,28,9156,2,0,0,0,0,79.544838,77.894669,14.434013,14.455914,88419.70313,9069.1875,0,0,6645.576369,26889.42617,783.559557,22.606669,1.208403,0.515169,6085.913485
5340,MA,Hampden,Westfield,PVPC,#N/A,#N/A,72012,0,7347,0,0,0,0,0,0,0,19.917171,20.130337,72012,7347,0,0,5435.423101,17975.29477,642.40475,17.284735,0.925264,0.384346,4486.439734
5341,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,185613,9616,16652,1560,0,0,0,0,71.414536,69.096313,15.083318,15.237463,182251.7656,16363.77051,0,0,7954.796212,55028.87253,2553.706721,53.247221,1.999452,1.320677,15058.5717
5342,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,187649,8353,18289,434,0,0,0,0,79.812386,81.714668,12.838757,12.839766,184835.0781,18008.77734,0,0,0,5052.149099,202.10148,4.324574,0.198266,0.110709,1304.941248
5343,MA,Hampden,Agawam,PVPC,#N/A,#N/A,143635,0,12957,0,0,0,0,0,0,0,16.391954,16.935228,143635,12956.99902,0,0,7456.472576,61839.50776,2388.393311,62.605115,2.906524,1.379461,16134.76704
5344,MA,Hampden,Agawam,PVPC,#N/A,#N/A,106521,0,9677,0,0,0,0,0,0,0,17.607161,18.04421,106521,9677,0,0,0,13571.35805,612.426056,12.556768,0.567008,0.316229,3705.191755
5345,MA,Hampden,Agawam,PVPC,#N/A,#N/A,104475,0,9592,0,0,0,0,0,116.089264,113.677872,17.875959,18.881208,104443.0078,9589.0625,0,0,0,2550.329742,127.768477,2.651939,0.110178,0.064172,743.359701
5346,MA,Hampden,Agawam,PVPC,#N/A,#N/A,108608,0,9686,0,0,0,0,0,133.234756,129.269043,17.178314,16.379917,108542.3594,9680.145508,0,0,375.732109,29457.41027,880.370941,28.755895,1.369981,0.582808,6754.377129
5347,MA,Hampden,Agawam,PVPC,#N/A,#N/A,135227,0,12030,0,0,0,0,0,132.974869,128.788757,16.02886,15.896772,135223.1875,12029.66211,0,0,6418.011418,52710.30163,1632.203299,43.248201,2.089303,1.026398,11767.9357
5348,MA,Hampden,Agawam,PVPC,#N/A,#N/A,106847,0,9867,0,0,0,0,0,124.184387,120.392769,16.452347,16.144182,106738.5547,9856.985352,0,0,0,13409.8023,546.495445,11.674971,0.483852,0.296426,3425.041405
5349,MA,Hampden,Agawam,PVPC,#N/A,#N/A,147195,0,12984,0,0,0,0,0,152.453827,113.477844,16.210133,16.023127,147172.9688,12982.05664,0,0,16593.56798,59103.38594,2217.16249,57.053264,2.543437,1.29832,14946.33726
5350,MA,Hampden,Westfield,PVPC,#N/A,#N/A,108968,0,9862,0,0,0,0,0,0,0,18.593357,19.052771,108968,9862,0,0,10137.33652,59720.38122,1558.407851,64.04234,3.311399,1.166151,13659.2111
5351,MA,Hampden,Westfield,PVPC,#N/A,#N/A,85391,1872,8887,81,0,0,0,0,82.235756,101.304192,18.669367,19.65008,85323.8125,8879.916016,0,0,3191.75259,16086.19612,955.40414,16.058787,0.680957,0.454741,5049.782536
5352,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,88227,0,7442,0,0,0,0,0,0,0,19.508627,19.591362,88227,7442,0,0,0,5629.710855,227.715129,4.946705,0.193746,0.123954,1425.294671
5353,MA,Hampden,Westfield,PVPC,#N/A,#N/A,30249,0,3255,0,0,0,0,0,0,0,23.614641,19.273907,30249,3255,0,0,11105.55339,31069.43819,1449.476165,30.497358,1.201293,0.760767,8642.494953
5354,MA,Hampden,Southwick,PVPC,#N/A,#N/A,44795,0,4850,0,0,0,0,0,0,0,15.583311,15.52055,44795,4850.000488,0,0,7889.794539,17680.20141,528.377657,14.782714,0.770254,0.341169,4005.92036
5355,MA,Hampden,Agawam,PVPC,#N/A,#N/A,67107,0,5959,0,0,0,0,0,134.448944,130.803162,18.725401,18.822382,67083.71875,5956.932129,0,0,11710.58974,30030.57418,1226.864103,27.353929,1.248328,0.668514,7781.254286
5356,MA,Hampden,Southwick,PVPC,#N/A,#N/A,23226,0,2061,0,0,0,0,0,0,0,16.905748,16.732895,23226,2061,0,0,586.877823,1959.043443,58.142166,1.616738,0.082432,0.037333,434.999717
5357,MA,Hampden,Westfield,PVPC,#N/A,#N/A,24342,0,2125,0,0,0,0,0,0,0,19.95438,19.55983,24342,2125,0,0,0,7732.694323,236.935836,6.369038,0.313231,0.149559,1724.230562
5358,MA,Hampden,Southwick,PVPC,#N/A,#N/A,19524,0,1751,0,0,0,0,0,0,0,16.814178,16.655994,19524,1751,0,0,842.671287,8324.204052,239.429026,6.83095,0.35711,0.156402,1823.083855
5359,MA,Hampden,Agawam,PVPC,#N/A,#N/A,94695,0,7713,0,0,0,0,0,0,0,18.004429,17.946297,94695,7712.999512,0,0,0,2821.23497,142.177876,2.943135,0.109699,0.071079,805.53116
5360,MA,Hampden,Westfield,PVPC,#N/A,#N/A,65552,1361,7930,80,0,0,0,0,83.943031,100.529343,19.320772,19.868902,65536.6875,7928.12793,0,0,0,23506.03505,724.801833,19.504687,0.961411,0.45504,5248.070533
5361,MA,Hampden,Westfield,PVPC,#N/A,#N/A,82385,0,9237,0,0,0,0,0,0,0,19.242006,20.445997,82385,9237,0,0,24678.05041,91942.6864,4628.300373,83.853498,4.067998,2.264469,25451.1566
5362,MA,Hampden,Westfield,PVPC,#N/A,#N/A,74504,3955,6122,118,0,0,0,0,73.798439,71.935013,16.745312,16.970022,74158.76563,6092.618652,0,0,0,2328.185152,116.432632,2.401279,0.102487,0.058554,679.861311
5363,MA,Hampden,Westfield,PVPC,#N/A,#N/A,58373,0,5727,0,0,0,0,0,0,0,19.633488,20.172285,58373,5727,0,0,3709.517661,13985.19028,408.150412,11.519093,0.575089,0.266874,3074.874337
5364,MA,Hampden,Westfield,PVPC,#N/A,#N/A,72168,4612,6064,143,0,0,0,0,73.599831,76.157211,17.453825,17.617817,71631.10938,6016.943359,0,0,75908.08393,181594.8243,7655.271609,168.769274,7.85772,4.272351,48201.53682
5365,MA,Hampden,Westfield,PVPC,#N/A,#N/A,49323,5179,5538,158,0,0,0,0,79.444344,84.560028,18.288113,18.068499,48974.79297,5495.5625,0,0,21802.04996,33530.70482,1131.738989,28.096713,1.337864,0.682065,7870.106048
5366,MA,Hampden,Westfield,PVPC,#N/A,#N/A,27866,0,2427,0,0,0,0,0,0,0,19.437683,19.197906,27866,2427,0,0,0,441.10585,22.055744,0.464812,0.016033,0.011161,124.685002
5367,MA,Hampden,Southwick,PVPC,#N/A,#N/A,29547,0,3131,0,0,0,0,0,0,0,16.193851,16.102406,29547,3131,0,0,0,0,0,0,0,0,0
5368,MA,Hampden,Westfield,PVPC,#N/A,#N/A,23612,0,2009,0,0,0,0,0,0,0,25.660227,25.151249,23612,2009,0,0,0,47769.6079,1084.88558,37.898615,2.330954,0.809428,9813.654926
5369,MA,Hampden,Westfield,PVPC,#N/A,#N/A,35280,0,3893,0,0,0,0,0,66.208054,48.005688,18.62928,18.415993,35151.26563,3878.794434,0,0,277.170884,56512.47598,1762.757294,47.52824,2.337161,1.108022,12764.25957
5370,MA,Hampden,Westfield,PVPC,#N/A,#N/A,33198,0,3747,0,0,0,0,0,0,0,18.809187,18.607634,33198,3746.999756,0,0,19608.17504,45925.64441,1621.825596,40.448341,1.883944,0.972548,11162.68649
5371,MA,Hampden,Westfield,PVPC,#N/A,#N/A,23610,1255,2109,33,0,0,0,0,91.378571,83.570938,25.660841,25.313517,22870.34961,2040.312378,0,0,0,0,0,0,0,0,0
5372,MA,Hampden,Westfield,PVPC,#N/A,#N/A,45801,4812,5328,192,0,0,0,0,75.041954,80.010719,18.335995,18.112818,45479.32813,5287.693848,0,0,12069.14514,46502.18796,2035.531252,44.094824,1.746345,1.096823,12529.68638
5373,MA,Hampden,Westfield,PVPC,#N/A,#N/A,55991,5025,5710,167,0,0,0,0,62.834476,67.000526,17.039324,16.828503,55432.3125,5649.237305,0,0,15109.99317,46106.49413,1499.10604,39.090424,1.937819,0.928624,10787.77765
5374,MA,Hampden,Westfield,PVPC,#N/A,#N/A,39269,4602,4394,190,0,0,0,0,80.689941,85.498695,18.760471,18.550016,39047.84375,4367.181641,0,0,15070.3514,21798.01605,835.499525,20.031329,0.887039,0.491135,5638.228014
5375,MA,Hampden,Westfield,PVPC,#N/A,#N/A,41974,5188,4620,191,0,0,0,0,80.038528,84.836525,18.501118,18.237194,41690.86719,4585.911133,0,0,0,20218.0438,476.170332,16.019386,0.96129,0.350027,4201.402696
5376,MA,Hampden,Westfield,PVPC,#N/A,#N/A,47773,4853,5527,192,0,0,0,0,69.878441,74.347542,17.593678,17.332163,47366.02344,5476.411621,0,0,0,11657.14566,298.921127,9.290098,0.527527,0.209778,2470.532897
5377,MA,Hampden,Agawam,PVPC,#N/A,#N/A,86039,0,6871,0,0,0,0,0,0,0,18.914053,19.15954,86039,6871,0,0,0,19413.77663,743.882558,19.669475,0.913059,0.425524,5002.607764
5378,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,162665,0,14882,0,0,0,0,0,0,0,20.083549,19.905121,162665,14882,0,0,3762.310298,44078.92094,1076.822654,48.290842,2.485844,0.846539,9993.715827
5379,MA,Hampden,Westfield,PVPC,#N/A,#N/A,91800,0,9540,0,0,0,0,0,0,0,21.252214,21.53867,91800,9540,0,0,0,6142.599745,250.018474,5.277723,0.2309,0.134711,1573.144891
5380,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,144012,0,12790,0,0,0,0,0,0,0,19.690615,19.789764,144012,12790,0,0,0,12585.98215,438.097293,10.575293,0.482578,0.258779,2978.284728
5381,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,146647,0,12819,0,0,0,0,0,0,0,18.543438,19.004116,146647,12819,0,0,5167.296461,40082.476,1134.927075,32.622949,1.68418,0.756105,8735.526889
5382,MA,Hampden,Agawam,PVPC,#N/A,#N/A,160576,2386,14584,531,0,0,0,0,93.808792,96.329475,15.74283,15.5254,160072.3906,14539.2627,0,0,0,47888.30737,2023.138048,43.626478,1.731389,1.089244,12474.9266
5383,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,155895,0,13419,0,0,0,0,0,0,0,18.769522,18.565205,155895,13419,0,0,0,11065.16555,524.788555,10.866033,0.421374,0.26747,3047.150363
5384,MA,Hampden,Agawam,PVPC,#N/A,#N/A,148453,2386,12934,531,0,0,0,0,97.676476,98.835251,15.642828,15.524157,148383.5,12928.10059,0,0,0,7010.483792,283.63857,6.010695,0.244698,0.153943,1766.619603
5385,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,174561,0,16725,0,0,0,0,0,0,0,17.000355,16.664301,174561,16725,0,0,36722.66157,72195.73167,2356.026696,62.179467,2.957463,1.462649,16892.18531
5386,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,175345,0,16916,0,0,0,0,0,0,0,16.81324,16.764313,175345,16916,0,0,40625.57895,103505.7037,4707.356435,97.977186,3.975468,2.492378,28166.59362
5387,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,162935,0,13946,0,0,0,0,0,0,0,17.593988,17.667477,162935,13946,0,0,59773.61556,110032.3167,6065.844949,116.118257,4.897874,3.141652,34672.92014
5388,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,161374,0,13819,0,0,0,0,0,0,0,17.465563,17.234301,161374,13819,0,0,6246.722708,26505.98659,753.189977,21.484268,1.106428,0.499631,5771.349163
5389,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,154178,0,13250,0,0,0,0,0,0,0,18.485756,19.046577,154178,13250,0,0,0,0,0,0,0,0,0
5390,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,142965,0,12456,0,0,0,0,0,0,0,18.951231,19.102003,142965,12456,0,0,373.794526,9252.051376,374.175068,8.087896,0.349486,0.204114,2367.037248
5391,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,143341,0,12473,0,0,0,0,0,0,0,18.751593,18.957483,143341,12473,0,0,0,0,0,0,0,0,0
5392,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,190824,0,18295,0,0,0,0,0,91.769066,91.226685,16.705366,16.378771,188863.9844,18107.08594,0,0,26264.36576,67027.27267,2203.465422,62.266575,3.066791,1.380063,16150.5684
5393,MA,Hampden,West Springfield,PVPC,#N/A,#N/A,186961,0,17725,0,0,0,0,0,0,0,15.574567,15.768963,186961,17725,0,0,14846.28299,35018.9686,1681.411198,35.252143,1.335986,0.860683,9765.557739
5394,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,182637,11192,16736,1740,0,0,0,0,69.592064,67.48143,15.138518,15.214679,178683.25,16390.17188,0,0,0,18728.73484,782.4368,16.537564,0.696578,0.414954,4831.183499
5395,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,193363,3397,18557,111,0,0,0,0,80.105148,78.050606,13.79418,13.706004,190764.4844,18304.67969,0,0,0,0,0,0,0,0,0
5396,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,191899,7735,18374,1482,0,0,0,0,78.102196,76.292458,13.761838,13.771635,189260.2813,18131.9707,0,0,0,27602.41977,1115.205257,23.840277,0.988164,0.605859,7006.034207
5397,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,108417,2145,11357,108,0,0,0,0,79.427948,80.902962,17.937193,17.674706,107528.3516,11262.93555,0,0,0,6227.660806,212.237084,5.3398,0.245131,0.125692,1468.419565
5398,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,47131,0,4126,0,0,0,0,0,0,0,19.638571,19.31053,47131,4126,0,0,0,7679.038319,223.405885,6.33704,0.326392,0.145458,1694.721288
5399,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,77642,0,7548,0,0,0,0,0,87.495247,78.778885,17.572289,17.163881,77007.32813,7486.300293,0,0,0,12786.66507,361.057805,10.530873,0.549759,0.239954,2778.652161
5400,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,81271,0,7819,0,0,0,0,0,94.806618,95.514275,16.955475,16.78117,80701.28125,7764.1875,0,0,0,46373.99711,1200.356143,37.642951,2.147968,0.833978,9957.683018
5401,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,77077,0,7428,0,0,0,0,0,99.693558,101.027679,16.657492,16.515249,76626.92188,7384.625488,0,0,0,34915.24492,1068.691577,29.006643,1.489936,0.67278,7866.161197
5402,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,79179,0,7637,0,0,0,0,0,96.078522,98.839378,18.053593,17.730045,78605.83594,7581.717285,0,0,0,3160.065094,105.786516,2.674922,0.128343,0.062897,737.532051
5403,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,87500,0,9015,0,0,0,0,0,82.690941,82.317238,17.275167,16.965284,86878.48438,8950.96582,0,0,0,15980.29957,519.964393,13.397842,0.652295,0.314677,3665.295967
5404,MA,Hampshire,Westhampton,PVPC,#N/A,#N/A,35847,0,2929,0,0,0,0,0,0,0,18.34701,18.290545,35847,2929,0,0,0,1987.318725,56.799337,1.636885,0.08325,0.037565,431.00854
5405,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,99229,3857,10478,244,0,0,0,0,79.62561,79.968819,18.622547,18.366074,97745.16406,10318.77539,0,0,490.793269,34930.94615,926.826952,28.43566,1.597975,0.635945,7578.974574
5406,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,89658,0,9499,0,0,0,0,0,85.498344,83.49176,16.645386,16.508814,88863.75,9414.851563,0,0,1385.948142,25501.5096,747.695453,21.195312,1.105897,0.482571,5700.006893
5407,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,55175,0,4359,0,0,0,0,0,97.138298,84.107025,18.616964,18.199425,54947.03125,4340.989746,0,0,0,16890.35231,416.099037,13.574804,0.787571,0.297099,3538.567499
5408,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,56130,0,4475,0,0,0,0,0,97.083023,81.155037,18.464128,18.205038,55612.5625,4433.746582,0,0,0,0,0,0,0,0,0
5409,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,62906,0,6539,0,0,0,0,0,0,0,15.661381,15.605911,62906.00391,6539,0,0,0,11353.96619,326.556673,9.356427,0.478421,0.214559,2467.061378
5410,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,59600,1036,4806,25,0,0,0,0,93.592972,110.220581,18.579958,18.236269,59391.82813,4789.005371,0,0,0,4871.290498,139.741636,4.008551,0.207103,0.092017,1060.941448
5411,MA,Hampshire,Southampton,PVPC,#N/A,#N/A,60780,0,5631,0,0,0,0,0,0,0,15.839205,15.780643,60780,5631,0,0,0,6725.110211,205.836281,5.600742,0.27217,0.12993,1494.558216
5412,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,80515,28,8416,2,0,0,0,0,82.309006,82.360199,14.764002,14.733841,79773.97656,8338.535156,0,0,0,38816.92412,1150.717609,32.17387,1.6108,0.74035,8521.3556
5413,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,76875,0,8194,0,0,0,0,0,68.606331,77.398849,15.61141,15.556715,76605.51563,8165.276367,0,0,229.157362,4292.800178,120.989596,3.531626,0.183899,0.080532,932.146326
5414,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,85088,208,9167,11,0,0,0,0,77.135078,75.649147,14.482336,14.496484,84309.36719,9083.007813,0,0,0,25089.48526,732.638062,20.625623,1.069323,0.474429,5477.07077
5415,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,78190,0,8622,0,0,0,0,0,86.798431,86.608826,14.905595,14.890428,77654.82031,8562.985352,0,0,0,15664.177,465.145938,12.994996,0.64839,0.299054,3440.314201
5416,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,89707,235,9404,19,0,0,0,0,82.53878,76.158485,14.951641,15.016139,88770,9305.714844,0,0,299.067249,4540.948065,140.247388,3.787819,0.183528,0.088027,1020.644771
5417,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,83763,0,8700,0,0,0,0,0,68.031326,105.101906,16.21228,16.172907,83623.57813,8685.518555,0,0,0,0,0,0,0,0,0
5418,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,121883,207,11119,17,0,0,0,0,84.430267,77.758278,15.276643,15.417983,120536.8281,10996.17188,0,0,20957.7345,38991.73591,1034.389996,31.656952,1.773985,0.713376,8441.852441
5419,MA,Hampshire,Easthampton,PVPC,#N/A,#N/A,107963,3064,10142,243,0,0,0,0,78.528191,72.745377,15.409391,15.482169,106606.8594,10014.02539,0,0,2186.781963,9040.076693,283.166198,7.551385,0.363369,0.17552,2034.194616
5420,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,168177,0,15550,0,0,0,0,0,74.715073,60.41148,15.627449,15.57233,167629.9688,15499.41992,0,0,0,0,0,0,0,0,0
5421,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,176314,0,16464,0,0,0,0,0,118.215042,112.13488,14.905688,14.934024,175694.0625,16406.11133,0,0,39161.85434,124562.488,3900.214737,125.210858,6.649719,2.56229,30887.17302
5422,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,183821,0,16959,0,0,0,0,0,88.554543,90.492172,14.814569,14.599422,182194.3906,16808.93164,0,0,0,2428.362682,97.188772,2.114767,0.087549,0.053295,618.660716
5423,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,187333,899,17262,45,0,0,0,0,90.550461,103.125534,14.465228,14.296747,185628.0781,17104.55273,0,0,7103.199283,10183.94344,313.838771,8.325158,0.452827,0.19609,2334.724935
5424,MA,Hampden,Holyoke,PVPC,#N/A,#N/A,182714,2858,16905,145,0,0,0,0,83.651299,98.059288,14.337582,14.357523,180794.4219,16726.12305,0,0,56752.81491,118874.6163,3886.673356,99.992255,5.315802,2.35751,27956.79223
5425,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,94421,844,9977,91,0,0,0,0,80.935051,75.280251,16.560759,16.438717,93323.14844,9861.016602,0,0,12821.09492,47919.91404,1472.029653,40.468018,2.110721,0.940641,11111.66472
5426,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,80817,4144,8295,236,0,0,0,0,86.561455,73.148087,16.261499,16.213165,79785.26563,8186.555664,0,0,0,0,0,0,0,0,0
5427,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,106214,5497,11084,483,0,0,0,0,80.799164,80.284088,20.737675,20.464783,102830.4531,10727.86328,0,0,431.002533,30106.67253,806.549268,24.182199,1.372535,0.551072,6556.217418
5428,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,107550,5384,11189,394,0,0,0,0,72.038116,74.833633,18.164505,17.785757,105793.5078,11003.40723,0,0,7123.789356,35361.70519,1044.241055,30.079074,1.555244,0.681832,8005.048161
5429,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,136153,8281,12239,554,0,0,0,0,59.842117,70.175095,18.514597,18.167032,133553.125,12001.42188,0,0,6562.556418,32363.05501,976.006244,26.793846,1.423754,0.622204,7375.242993
5430,MA,Hampshire,Northampton,PVPC,#N/A,#N/A,105279,5910,10983,427,0,0,0,0,77.61129,76.789963,18.692646,18.259308,103743.9141,10819.92773,0,0,0,44283.18673,1276.600299,36.091572,1.979563,0.832664,9826.628529
5431,MA,Hampden,Hampden,PVPC,#N/A,#N/A,46847,0,4339,0,0,0,0,0,0,0,18.922796,18.692085,46847,4339,0,0,2230.68645,13654.12969,598.936369,12.671158,0.502341,0.316689,3609.33408
5432,MA,Hampden,Hampden,PVPC,#N/A,#N/A,63491,0,5411,0,0,0,0,0,0,0,19.412766,19.167044,63491,5411,0,0,0,2386.742997,100.986468,2.141193,0.092316,0.054116,629.419562
5433,MA,Hampden,Hampden,PVPC,#N/A,#N/A,28700,0,3715,0,0,0,0,0,0,0,22.130423,21.911684,28700,3715,0,0,0,755.517974,30.222789,0.646175,0.027775,0.016576,192.334247
5434,MA,Hampden,Longmeadow,PVPC,#N/A,#N/A,98834,0,8492,0,0,0,0,0,0,0,18.107302,18.170143,98834,8492,0,0,1249.792735,28993.7721,1374.722046,27.912526,1.145582,0.698669,8046.503931
5435,MA,Hampden,Springfield,PVPC,#N/A,#N/A,136587,0,12549,0,0,0,0,0,99.72406,110.91494,17.808432,17.794189,135443.4688,12443.9375,0,0,7104.778383,28237.21446,1401.218714,27.506339,1.150325,0.717487,8174.256825
5436,MA,Hampden,East Longmeadow,PVPC,#N/A,#N/A,121375,0,10021,0,0,0,0,0,93.458122,94.324532,15.627706,15.432263,120448.4453,9944.501953,0,0,12136.84664,38559.29311,1812.4612,38.713977,1.633094,0.940935,10868.04013
